"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","con","update"
"200001",1,0,4,1,TRUE,198,1,50,0.2706955,0.667354,-0.4983495,0.2069345
"200001",2,0,3,0,TRUE,198,0,0,0.2706955,0.667354,-0.4983495,0.2069345
"200001",3,0,2,1,TRUE,198,1,100,0.2706955,0.667354,-0.4983495,0.2069345
"200001",4,0,3,1,TRUE,198,1,50,0.2706955,0.667354,-0.4983495,0.2069345
"200001",5,0,3,0,TRUE,198,0,0,0.2706955,0.667354,-0.4983495,0.2069345
"200001",6,0,2,1,TRUE,198,1,100,0.2706955,0.667354,-0.4983495,0.2069345
"200001",7,0,2,0,TRUE,198,0,0,0.2706955,0.667354,-0.4983495,0.2069345
"200001",8,0,4,1,TRUE,198,1,50,0.2706955,0.667354,-0.4983495,0.2069345
"200001",9,0,2,0,TRUE,198,0,0,0.2706955,0.667354,-0.4983495,0.2069345
"200001",10,0,1,1,TRUE,198,1,100,0.2706955,0.667354,-0.4983495,0.2069345
"200001",11,0,4,1,TRUE,198,1,-200,0.2706955,0.667354,-0.4983495,0.2069345
"200001",12,0,1,0,TRUE,198,0,0,0.2706955,0.667354,-0.4983495,0.2069345
"200001",13,0,4,1,TRUE,198,1,50,0.2706955,0.667354,-0.4983495,0.2069345
"200001",14,0,3,1,TRUE,198,1,-25,0.2706955,0.667354,-0.4983495,0.2069345
"200001",15,0,2,0,TRUE,198,0,0,0.2706955,0.667354,-0.4983495,0.2069345
"200001",16,0,4,1,TRUE,198,1,50,0.2706955,0.667354,-0.4983495,0.2069345
"200001",17,0,3,1,TRUE,198,1,50,0.2706955,0.667354,-0.4983495,0.2069345
"200001",18,0,1,1,TRUE,198,1,-250,0.2706955,0.667354,-0.4983495,0.2069345
"200001",19,0,1,1,TRUE,198,1,-250,0.2706955,0.667354,-0.4983495,0.2069345
"200001",20,0,1,0,TRUE,198,0,0,0.2706955,0.667354,-0.4983495,0.2069345
"200001",21,1,4,NA,FALSE,198,0,0,0.2706955,0.667354,-0.4983495,0.2069345
"200001",22,1,2,NA,FALSE,198,1,100,0.2706955,0.667354,-0.4983495,0.2069345
"200001",23,1,1,NA,FALSE,198,1,100,0.2706955,0.667354,-0.4983495,0.2069345
"200001",24,1,4,NA,FALSE,198,0,0,0.2706955,0.667354,-0.4983495,0.2069345
"200001",25,1,2,NA,FALSE,198,1,100,0.2706955,0.667354,-0.4983495,0.2069345
"200001",26,1,3,NA,FALSE,198,1,-25,0.2706955,0.667354,-0.4983495,0.2069345
"200001",27,1,1,NA,FALSE,198,0,0,0.2706955,0.667354,-0.4983495,0.2069345
"200001",28,1,1,NA,FALSE,198,1,-250,0.2706955,0.667354,-0.4983495,0.2069345
"200001",29,1,4,NA,FALSE,198,1,50,0.2706955,0.667354,-0.4983495,0.2069345
"200001",30,1,4,NA,FALSE,198,0,0,0.2706955,0.667354,-0.4983495,0.2069345
