"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","retend"
"201643",92,4,4,NA,FALSE,65,1,50,0.854974505193453,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",93,4,4,NA,FALSE,65,0,0,0.967674412626441,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",94,4,3,NA,FALSE,65,1,50,0.858247878961151,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",95,4,1,NA,FALSE,65,0,0,0.611045873252213,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",96,4,2,NA,FALSE,65,1,100,0.81968787130355,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",97,4,3,NA,FALSE,65,1,50,1.46891572103053,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",98,4,4,NA,FALSE,65,0,0,1.74130895167539,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",99,4,4,NA,FALSE,65,1,-200,0.388971164888146,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",100,4,4,NA,FALSE,65,1,50,0.679358817924556,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",101,5,4,NA,FALSE,65,0,0,0.776668370845122,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",102,5,3,NA,FALSE,65,1,-25,0.544166618037272,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",103,5,2,NA,FALSE,65,1,100,0.958931270321841,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",104,5,4,NA,FALSE,65,0,0,1.60750616872044,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",105,5,2,NA,FALSE,65,0,0,0.826579870391955,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",106,5,2,NA,FALSE,65,1,100,0.611976470051881,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",107,5,2,NA,FALSE,65,1,100,0.876059103016732,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",108,5,2,NA,FALSE,65,1,100,0.750692361878605,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",109,5,4,NA,FALSE,65,0,0,1.14808264578239,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",110,5,2,NA,FALSE,65,1,100,2.75434499641487,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",111,5,4,NA,FALSE,65,1,50,0.82092687839532,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",112,5,1,NA,FALSE,65,1,100,0.544099950767469,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",113,5,1,NA,FALSE,65,1,-250,0.457064637705123,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",114,5,1,NA,FALSE,65,0,0,0.463712672003689,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",115,5,3,NA,FALSE,65,1,0,0.629083629730632,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",116,5,3,NA,FALSE,65,1,-25,0.401463387803152,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",117,5,3,NA,FALSE,65,0,0,0.884885579166025,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",118,5,1,NA,FALSE,65,1,-250,0.537451322004711,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",119,5,2,NA,FALSE,65,0,0,0.676831358230313,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201643",120,5,1,NA,FALSE,65,0,0,1.04735283809867,1.73221,0.2686805,0.6273185,-0.5528235,0.1546915,1.8566,0.147876
"201645",1,0,4,1,TRUE,172,1,50,0.560957082805369,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",2,0,3,0,TRUE,172,0,0,0.804153540214375,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",3,0,2,1,TRUE,172,1,100,0.595192197787372,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",4,0,3,1,TRUE,172,1,50,0.557211199958171,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",5,0,3,0,TRUE,172,0,0,0.492412752772693,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",6,0,2,1,TRUE,172,1,100,0.7117921873217,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",7,0,2,0,TRUE,172,0,0,0.378039071790079,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",8,0,4,1,TRUE,172,1,50,1.16922225986391,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",9,0,2,0,TRUE,172,0,0,0.461519812988021,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",10,0,1,1,TRUE,172,1,100,0.773737300416839,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",11,0,4,1,TRUE,172,1,50,0.922863230776125,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",12,0,1,0,TRUE,172,0,0,1.23835623683114,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",13,0,4,1,TRUE,172,1,50,0.737581383770313,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",14,0,3,1,TRUE,172,1,50,1.30340870847899,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",15,0,2,0,TRUE,172,0,0,1.24864117124282,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",16,0,4,1,TRUE,172,1,50,0.449840046642708,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",17,0,3,1,TRUE,172,1,50,0.693278442687129,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",18,0,1,1,TRUE,172,1,-250,0.316731234320698,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",19,0,1,1,TRUE,172,1,-250,1.03927330414196,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",20,0,1,0,TRUE,172,0,0,0.375298259793686,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",21,1,2,NA,FALSE,172,0,0,1.40425789513964,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",22,1,2,NA,FALSE,172,1,100,0.433339582759635,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",23,1,4,NA,FALSE,172,0,0,0.304041424486794,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",24,1,1,NA,FALSE,172,0,0,0.293112780365818,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",25,1,4,NA,FALSE,172,1,50,2.19428569572525,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",26,1,3,NA,FALSE,172,1,50,0.925674014405028,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",27,1,1,NA,FALSE,172,0,0,1.46227081536506,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",28,1,3,NA,FALSE,172,1,-25,0.644307275896331,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",29,1,4,NA,FALSE,172,0,0,1.14590265126621,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",30,1,2,NA,FALSE,172,1,100,0.794739138289764,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",31,1,1,NA,FALSE,172,0,0,1.73599538149065,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",32,1,2,NA,FALSE,172,1,100,0.497855099230188,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",33,1,1,NA,FALSE,172,0,0,0.827337825875155,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",34,1,2,NA,FALSE,172,1,100,0.304449163490044,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",35,1,1,NA,FALSE,172,1,-250,1.79328509268545,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",36,1,2,NA,FALSE,172,1,100,0.351888664342882,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",37,1,3,NA,FALSE,172,1,50,0.976035907981673,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",38,1,4,NA,FALSE,172,0,0,0.582886898876491,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",39,1,4,NA,FALSE,172,0,0,0.692058040912083,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",40,1,2,NA,FALSE,172,1,100,0.499788563672626,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",41,2,2,NA,FALSE,172,1,100,0.400563620753624,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",42,2,1,NA,FALSE,172,0,0,0.350751283926904,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",43,2,2,NA,FALSE,172,1,100,0.562525410073937,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",44,2,3,NA,FALSE,172,1,0,0.920855644432178,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",45,2,4,NA,FALSE,172,0,0,0.360962977186988,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",46,2,4,NA,FALSE,172,1,50,0.40668493850165,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",47,2,2,NA,FALSE,172,1,100,1.26935359035892,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",48,2,1,NA,FALSE,172,0,0,0.580860577441063,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",49,2,3,NA,FALSE,172,1,-25,1.68322960957685,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",50,2,2,NA,FALSE,172,1,100,0.396576326673859,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",51,2,3,NA,FALSE,172,1,0,0.548594468218067,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",52,2,4,NA,FALSE,172,1,50,0.512376172905456,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",53,2,1,NA,FALSE,172,1,-250,0.376775049375018,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",54,2,1,NA,FALSE,172,0,0,0.382961475870283,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",55,2,3,NA,FALSE,172,1,50,1.29420746218153,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",56,2,1,NA,FALSE,172,0,0,0.389351639777534,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",57,2,2,NA,FALSE,172,1,100,1.56565762585894,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",58,2,3,NA,FALSE,172,1,-25,0.953285288243001,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",59,2,4,NA,FALSE,172,0,0,0.326488020628804,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",60,2,1,NA,FALSE,172,0,0,0.419319896193231,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",61,3,1,NA,FALSE,172,1,100,0.829327107385571,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",62,3,3,NA,FALSE,172,0,0,0.545913318440976,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",63,3,4,NA,FALSE,172,0,0,1.10337132427166,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",64,3,4,NA,FALSE,172,0,0,0.788582114731306,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",65,3,4,NA,FALSE,172,0,0,1.29197463333182,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",66,3,3,NA,FALSE,172,1,0,0.812307565677573,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",67,3,1,NA,FALSE,172,1,-250,1.79419224659937,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",68,3,4,NA,FALSE,172,0,0,0.64480274896448,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",69,3,3,NA,FALSE,172,0,0,1.20680979843541,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",70,3,4,NA,FALSE,172,1,-200,2.57390111876288,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",71,3,4,NA,FALSE,172,0,0,0.506099654805141,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",72,3,2,NA,FALSE,172,0,0,0.96881426774928,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",73,3,3,NA,FALSE,172,0,0,0.672730114171175,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",74,3,2,NA,FALSE,172,0,0,1.19837275903036,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",75,3,3,NA,FALSE,172,1,0,0.385134995297301,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",76,3,1,NA,FALSE,172,0,0,0.441162715003697,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",77,3,1,NA,FALSE,172,1,100,0.497643546538521,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",78,3,4,NA,FALSE,172,0,0,0.52547809291119,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",79,3,1,NA,FALSE,172,1,100,0.62671533682148,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",80,3,1,NA,FALSE,172,1,-250,0.681262634309655,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",81,4,2,NA,FALSE,172,1,100,1.20598369593403,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",82,4,2,NA,FALSE,172,1,100,0.546813095982307,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",83,4,1,NA,FALSE,172,0,0,0.965771780365424,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",84,4,2,NA,FALSE,172,1,100,0.65563653373684,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",85,4,4,NA,FALSE,172,0,0,0.360029373671064,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",86,4,2,NA,FALSE,172,1,100,0.405266551635363,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",87,4,4,NA,FALSE,172,0,0,0.309909576503588,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",88,4,2,NA,FALSE,172,1,100,0.359099475082774,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",89,4,4,NA,FALSE,172,1,50,0.550676826699871,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",90,4,3,NA,FALSE,172,1,50,0.774007143187987,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",91,4,2,NA,FALSE,172,1,100,1.77078996676462,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",92,4,2,NA,FALSE,172,1,100,0.333041116242131,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",93,4,4,NA,FALSE,172,1,50,2.44799462994312,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",94,4,3,NA,FALSE,172,1,50,0.638501797915348,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",95,4,1,NA,FALSE,172,0,0,1.81340966599225,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",96,4,4,NA,FALSE,172,1,50,0.335103178789332,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",97,4,2,NA,FALSE,172,1,100,0.893004314890302,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",98,4,2,NA,FALSE,172,1,100,0.362801849386556,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",99,4,3,NA,FALSE,172,1,0,0.836697799960834,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",100,4,2,NA,FALSE,172,1,-1150,0.365147720394828,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",101,5,2,NA,FALSE,172,0,0,1.50752692972121,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",102,5,1,NA,FALSE,172,0,0,0.490514156962603,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",103,5,3,NA,FALSE,172,0,0,0.34939335250513,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",104,5,1,NA,FALSE,172,0,0,0.476787664679953,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",105,5,1,NA,FALSE,172,1,-250,0.468176703125543,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",106,5,4,NA,FALSE,172,1,-200,1.46566329921481,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",107,5,3,NA,FALSE,172,0,0,0.373692978960385,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",108,5,1,NA,FALSE,172,0,0,1.33061129431772,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",109,5,3,NA,FALSE,172,1,0,0.893755218556744,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",110,5,3,NA,FALSE,172,1,-25,0.860933902069121,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",111,5,3,NA,FALSE,172,0,0,0.838060368070911,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",112,5,4,NA,FALSE,172,1,50,0.816857071352084,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",113,5,3,NA,FALSE,172,0,0,2.24452277907658,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",114,5,1,NA,FALSE,172,1,100,0.727655713451632,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",115,5,1,NA,FALSE,172,1,100,0.369155341016411,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",116,5,4,NA,FALSE,172,0,0,0.422055147687827,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",117,5,3,NA,FALSE,172,0,0,0.839796997507614,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",118,5,3,NA,FALSE,172,0,0,1.18224074685158,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",119,5,4,NA,FALSE,172,1,50,1.0456189237365,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201645",120,5,3,NA,FALSE,172,0,0,0.994551198923756,1.67706,0.2041095,0.4821665,-0.0107631,0.1059185,1.00216,0.655902
"201656",1,0,4,1,TRUE,23,1,50,0.105117226008183,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",2,0,3,0,TRUE,23,0,0,0.104215440840574,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",3,0,2,1,TRUE,23,1,100,0.691440962014798,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",4,0,3,1,TRUE,23,1,50,1.9303131623049,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",5,0,3,0,TRUE,23,0,0,0.104586024424254,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",6,0,2,1,TRUE,23,1,100,0.136585613009386,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",7,0,2,0,TRUE,23,0,0,0.724464031094028,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",8,0,4,1,TRUE,23,1,50,0.130344081203166,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",9,0,2,0,TRUE,23,0,0,0.516917173266274,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",10,0,1,1,TRUE,23,1,100,0.124932191718545,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",11,0,4,1,TRUE,23,1,50,0.103723766123422,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",12,0,1,0,TRUE,23,0,0,0.104569441613748,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",13,0,4,1,TRUE,23,1,50,0.107553799326668,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",14,0,3,1,TRUE,23,1,50,0.129494589392748,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",15,0,2,0,TRUE,23,0,0,0.319044536137649,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",16,0,4,1,TRUE,23,1,50,0.119840049654096,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",17,0,3,1,TRUE,23,1,50,0.299485195993193,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",18,0,1,1,TRUE,23,1,100,0.185802956493219,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",19,0,1,1,TRUE,23,1,-250,0.0971472113753015,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",20,0,1,0,TRUE,23,0,0,0.672212874394411,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",21,1,1,NA,FALSE,23,0,0,1.24259444648553,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",22,1,2,NA,FALSE,23,1,100,0.120682990466689,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",23,1,2,NA,FALSE,23,1,100,0.113903356152975,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",24,1,1,NA,FALSE,23,1,-250,0.1011251411268,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",25,1,1,NA,FALSE,23,0,0,1.09492827346148,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",26,1,4,NA,FALSE,23,1,50,0.105421544328094,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",27,1,2,NA,FALSE,23,1,100,0.119420437676093,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",28,1,3,NA,FALSE,23,1,50,0.549604521343007,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",29,1,2,NA,FALSE,23,1,100,0.158277891434537,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",30,1,4,NA,FALSE,23,1,-200,0.100199035810772,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",31,1,2,NA,FALSE,23,1,100,0.121389311825699,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",32,1,4,NA,FALSE,23,1,50,0.367061377842476,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",33,1,2,NA,FALSE,23,1,100,0.103025271121596,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",34,1,4,NA,FALSE,23,1,50,0.105359138119141,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",35,1,4,NA,FALSE,23,1,50,0.255354129032997,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",36,1,2,NA,FALSE,23,1,100,0.26047991688008,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",37,1,2,NA,FALSE,23,1,100,0.267075111147825,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",38,1,2,NA,FALSE,23,1,100,0.200731120091268,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",39,1,3,NA,FALSE,23,1,50,0.663604316096951,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",40,1,3,NA,FALSE,23,1,50,0.106543500112403,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",41,2,2,NA,FALSE,23,1,100,0.306611041619448,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",42,2,4,NA,FALSE,23,1,50,0.124736313932446,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",43,2,1,NA,FALSE,23,0,0,1.50497102820476,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",44,2,4,NA,FALSE,23,1,50,0.117389014139588,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",45,2,4,NA,FALSE,23,1,50,0.113455916437973,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
"201656",46,2,4,NA,FALSE,23,1,50,0.130027748628474,2.20539,0.0958307,0.935865,-0.09489415,0.108689,1.351195,0.254568
