"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"beta",194,0.6381105,0.5743265,"group",-0.0637840000000001,-0.0999576092228541
"drift_con",194,0.407024,0.35864,"group",-0.048384,-0.118872597193286
"gain",194,1.757785,2.65291,"group",0.895125,0.509234633359598
"loss",194,2.241305,2.514185,"group",0.272880000000001,0.121750498035743
"mag",194,0.1483985,0.1487315,"group",0.000333000000000028,0.00224395799148932
"update",194,0.07744625,0.08420245,"group",0.0067562,0.0872372774666301
"decay",194,0.2320135,0.2500755,"group",0.018062,0.0778489182741523
"boundary",195,1.566795,1.47948,"group",-0.0873149999999998,-0.0557284137363215
"tau",195,0.118744,0.133737,"group",0.014993,0.126263221720676
"beta",195,0.4890165,0.496399,"group",0.00738250000000007,0.0150966276189046
"drift_con",195,0.144876,0.115123,"group",-0.029753,-0.205368729120075
"gain",195,4.198005,3.057325,"group",-1.14068,-0.271719542973389
"loss",195,1.40471,2.337055,"group",0.932345,0.663727744516662
"mag",195,0.1629015,0.1546895,"group",-0.008212,-0.0504108310850422
"update",195,0.08731245,0.08826145,"group",0.000949000000000005,0.0108690112349385
"decay",195,0.2150955,0.1163265,"group",-0.098769,-0.459186733334728
"boundary",196,1.42787,1.26971,"group",-0.15816,-0.110766386295671
"tau",196,0.1875115,0.204692,"group",0.0171805,0.0916237137455569
"beta",196,0.5290795,0.5550325,"group",0.0259530000000001,0.0490531196162394
"drift_con",196,0.1752515,0.1274915,"group",-0.04776,-0.272522631760641
"gain",196,2.12767,2.420985,"group",0.293315,0.137857374498865
"loss",196,3.03298,3.821965,"group",0.788984999999999,0.260135246523221
"mag",196,0.211546,0.194646,"group",-0.0169,-0.0798880621708755
"update",196,0.09035305,0.118479,"group",0.02812595,0.311289436272489
"decay",196,0.51686,0.4822535,"group",-0.0346065,-0.0669552683511976
"boundary",197,2.197335,2.224665,"group",0.0273300000000001,0.0124377939640519
"tau",197,0.383026,0.387687,"group",0.00466100000000003,0.0121688867074299
"beta",197,0.573079,0.626811,"group",0.053732,0.093760197110695
"drift_con",197,-0.0755825,-0.07515025,"group",0.000432249999999995,0.00571891641583694
"gain",197,2.63482,3.07705,"group",0.44223,0.167840687409387
"loss",197,1.716675,1.848975,"group",0.1323,0.0770675870505484
"mag",197,0.168716,0.1492205,"group",-0.0194955,-0.115552170511392
"update",197,0.07411605,0.07958675,"group",0.00547070000000001,0.0738126222322966
"decay",197,0.06163575,0.07601335,"group",0.0143776,0.233267219105795
"boundary",198,1.65798,1.699315,"group",0.0413349999999999,0.0249309400595905
"tau",198,0.263923,0.2222915,"group",-0.0416315,-0.157741083573618
"beta",198,0.6462095,0.557061,"group",-0.0891485,-0.137956034382039
"drift_con",198,-0.040941,-0.1082315,"group",-0.0672905,-1.6435968833199
"gain",198,4.134335,4.26346,"group",0.129125,0.0312323505473069
"loss",198,1.4642,1.35714,"group",-0.10706,-0.0731184264444749
"mag",198,0.180301,0.1641075,"group",-0.0161935,-0.0898137004231811
"update",198,0.086924,0.08574395,"group",-0.00118005,-0.013575652293958
"decay",198,0.1856185,0.137345,"group",-0.0482735,-0.260068366030326
"boundary",199,1.63719,1.57408,"group",-0.06311,-0.0385477556056414
