"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"loss",4,1.0735,1.02794,"group",-0.04556,-0.0424406148113647
"update",4,0.5565455,0.330149,"group",-0.2263965,-0.406788842960728
"decay",4,0.2814525,0.4300565,"group",0.148604,0.5279896252476
"boundary",5,1.37134,1.28199,"group",-0.08935,-0.0651552496098707
"tau",5,0.0683608,0.0632333,"group",-0.00512750000000001,-0.0750064364372565
"beta",5,0.355752,0.4548785,"group",0.0991265,0.278639333018507
"drift_con",5,0.5140975,0.7149035,"group",0.200806,0.39059905951692
"gain",5,1.215005,1.017165,"group",-0.19784,-0.162830605635368
"loss",5,0.4936735,0.741294,"group",0.2476205,0.501587587747773
"update",5,0.4200055,0.3388795,"group",-0.081126,-0.193154613451491
"decay",5,0.13467,0.193984,"group",0.059314,0.440439593079379
"boundary",6,1.32531,1.378945,"group",0.0536349999999999,0.0404697768823897
"tau",6,0.0944049,0.1028895,"group",0.00848459999999999,0.0898745721885198
"beta",6,0.559174,0.6156065,"group",0.0564325,0.100921180169321
"drift_con",6,0.2486535,0.475861,"group",0.2272075,0.913751465392604
"gain",6,1.40897,1.330915,"group",-0.078055,-0.0553986245271368
"loss",6,0.257027,0.4480005,"group",0.1909735,0.743009489275446
"update",6,0.5546935,0.5141855,"group",-0.040508,-0.0730277171086375
"decay",6,0.1006035,0.158894,"group",0.0582905,0.579408271084008
"boundary",7,1.660645,1.73651,"group",0.0758650000000001,0.0456840564961205
"tau",7,0.2558875,0.2388565,"group",-0.017031,-0.0665565922524547
"beta",7,0.542005,0.515433,"group",-0.026572,-0.049025377994668
"drift_con",7,-1.103565,-0.902015,"group",0.20155,0.182635368102468
"gain",7,0.981345,0.6486145,"group",-0.3327305,-0.339055581879971
"loss",7,1.027865,0.9885275,"group",-0.0393375,-0.0382710764545928
"update",7,0.5070595,0.317351,"group",-0.1897085,-0.374134593671946
"decay",7,0.5366665,0.4993665,"group",-0.0372999999999999,-0.0695031271748841
"boundary",8,1.547575,1.487585,"group",-0.0599899999999998,-0.0387638725102174
"tau",8,0.06708715,0.0696681,"group",0.00258095000000001,0.0384716000008945
"beta",8,0.448127,0.4527595,"group",0.00463249999999993,0.0103374712971991
"drift_con",8,-0.0623975,0.2493895,"group",0.311787,4.99678673023759
"gain",8,1.24521,1.081375,"group",-0.163835,-0.131572184611431
"loss",8,0.6520995,0.839035,"group",0.1869355,0.286667142054242
"update",8,0.5080135,0.454331,"group",-0.0536825,-0.105671404401655
"decay",8,0.1297235,0.393716,"group",0.2639925,2.03503991181243
"boundary",9,1.93613,2.008085,"group",0.071955,0.0371643433033939
"tau",9,0.3426695,0.298043,"group",-0.0446265,-0.130231899833513
"beta",9,0.487518,0.4823525,"group",-0.00516550000000005,-0.0105955062172064
"drift_con",9,-0.0110388,0.128752,"group",0.1397908,12.6635866217342
"gain",9,0.979784,0.884366,"group",-0.095418,-0.097386770961763
"loss",9,1.21788,1.069355,"group",-0.148525,-0.12195372286268
"update",9,0.582302,0.440268,"group",-0.142034,-0.24391810435135
"decay",9,0.1021445,0.1142255,"group",0.012081,0.11827362217251
"boundary",10,1.85546,1.830255,"group",-0.0252049999999999,-0.0135842324814331
"tau",10,0.3672545,0.358886,"group",-0.00836850000000006,-0.022786650674124
"beta",10,0.5060405,0.529905,"group",0.0238645000000001,0.0471592688727485
"drift_con",10,0.5008705,0.3636055,"group",-0.137265,-0.274052873946459
"gain",10,0.72361,0.832816,"group",0.109206,0.150918312350576
"loss",10,1.07642,0.8267495,"group",-0.2496705,-0.231945244421322
"update",10,0.3758295,0.279386,"group",-0.0964435,-0.256615034210992
"decay",10,0.119151,0.2352945,"group",0.1161435,0.974758919354433
"boundary",11,2.44039,1.981505,"group",-0.458885,-0.188037567765808
"tau",11,0.06079995,0.05708025,"group",-0.0037197,-0.0611793266277357
"beta",11,0.699906,0.6134075,"group",-0.0864985,-0.123585881532663
"drift_con",11,0.07208545,0.271915,"group",0.19982955,2.77212044871746
"gain",11,1.236995,1.09188,"group",-0.145115,-0.117312519452383
"loss",11,0.325879,0.5550535,"group",0.2291745,0.703250286149153
"update",11,0.38916,0.3155785,"group",-0.0735815,-0.18907775722068
"decay",11,0.106796,0.117055,"group",0.010259,0.0960616502490729
"boundary",12,1.49074,1.464805,"group",-0.0259349999999998,-0.0173973999490185
"tau",12,0.1663495,0.174642,"group",0.00829250000000001,0.0498498642917473
"beta",12,0.4953725,0.5109275,"group",0.015555,0.0314006126702633
"drift_con",12,-0.651796,0.2122025,"group",0.8639985,1.32556582120786
"gain",12,0.693482,0.42848,"group",-0.265002,-0.382132485053686
"loss",12,0.993502,1.14897,"group",0.155468,0.156484838480446
"update",12,0.341582,0.3404155,"group",-0.00116650000000001,-0.00341499259328657
"decay",12,0.5224955,0.4658265,"group",-0.056669,-0.108458350358998
"boundary",13,1.377915,1.37668,"group",-0.0012350000000001,-0.00089628170097582
"tau",13,0.0749749,0.09336425,"group",0.01838935,0.245273418170614
"beta",13,0.554467,0.5964265,"group",0.0419594999999999,0.075675378336312
"drift_con",13,-1.410835,-1.050095,"group",0.36074,0.255692550865268
"gain",13,1.08566,0.630486,"group",-0.455174,-0.419260173534992
"loss",13,0.9685675,0.942921,"group",-0.0256465,-0.0264787947148753
"update",13,0.527078,0.277417,"group",-0.249661,-0.473669931205628
"decay",13,0.432458,0.51828,"group",0.0858220000000001,0.198451641546694
"boundary",14,1.504745,1.458805,"group",-0.0459400000000001,-0.0305300898158825
"tau",14,0.2884415,0.2784465,"group",-0.00999499999999998,-0.0346517404742382
"beta",14,0.5708495,0.545747,"group",-0.0251025,-0.0439739370884971
"drift_con",14,0.6572595,0.7601285,"group",0.102869,0.156512001728389
"gain",14,1.05713,1.055485,"group",-0.0016449999999999,-0.0015561000066216
"loss",14,0.9944075,0.963796,"group",-0.0306115,-0.0307836576051569
"update",14,0.5054365,0.4557065,"group",-0.0497300000000001,-0.0983902033193092
"decay",14,0.3070665,0.34783,"group",0.0407635,0.132751374702222
"boundary",15,1.994065,1.88607,"group",-0.107995,-0.0541582145015333
"tau",15,0.206192,0.2301205,"group",0.0239285,0.116049604252347
"beta",15,0.578321,0.5470365,"group",-0.0312844999999999,-0.0540953899305056
"drift_con",15,-0.235954,0.101632,"group",0.337586,1.43072802325877
"gain",15,1.24241,1.10422,"group",-0.13819,-0.111227372606466
"loss",15,1.05326,0.815462,"group",-0.237798,-0.225773313331941
"update",15,0.6162125,0.4195595,"group",-0.196653,-0.319131793009717
"decay",15,0.06537505,0.05862825,"group",-0.00674679999999999,-0.103201450706347
"boundary",16,2.255,2.08328,"group",-0.17172,-0.0761507760532149
"tau",16,0.191081,0.1463745,"group",-0.0447065,-0.233966223748044
"beta",16,0.727394,0.677926,"group",-0.0494680000000001,-0.0680071598061024
"drift_con",16,-1.56917,-0.9365275,"group",0.6326425,0.403170147275311
"gain",16,0.960349,0.5831735,"group",-0.3771755,-0.392748365437981
"loss",16,0.9312745,0.968495,"group",0.0372205,0.0399672706597249
"update",16,0.438282,0.278766,"group",-0.159516,-0.363957452051419
"decay",16,0.427741,0.529446,"group",0.101705,0.237772390301608
"boundary",17,1.857075,1.84403,"group",-0.013045,-0.00702448743319466
"tau",17,0.2271,0.233195,"group",0.00609499999999999,0.0268383971818582
"beta",17,0.500775,0.4841295,"group",-0.0166455,-0.0332394788078478
