"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"drift_con",169,-0.2518705,-0.250431,"group",0.00143950000000004,0.00571523858490787
"gain",169,0.5485195,0.5899175,"group",0.041398,0.0754722484797715
"loss",169,0.6040625,0.615183,"group",0.0111205000000001,0.0184095188825661
"mag",169,0.1133145,0.1180415,"group",0.004727,0.0417157557064629
"retend",169,0.92592,0.934654,"group",0.00873400000000013,0.00943278036979451
"boundary",170,1.552705,1.60527,"group",0.052565,0.0338538228446485
"tau",170,0.1946045,0.154859,"group",-0.0397455,-0.204237312086822
"beta",170,0.591397,0.5708325,"group",-0.0205644999999999,-0.0347727499463134
"drift_con",170,-1.58517,-0.4765465,"group",1.1086235,0.699371991647584
"gain",170,2.89927,0.654336,"group",-2.244934,-0.774310084952419
"loss",170,3.864835,1.94233,"group",-1.922505,-0.497435207453876
"mag",170,0.172297,0.13352,"group",-0.038777,-0.22505905500386
"retend",170,0.1259405,0.239708,"group",0.1137675,0.903343245421449
"boundary",171,1.54953,1.53777,"group",-0.01176,-0.00758939807554548
"tau",171,0.0793227,0.05929935,"group",-0.02002335,-0.252429002038508
"beta",171,0.673942,0.602718,"group",-0.0712240000000001,-0.105682684860122
"drift_con",171,-1.941715,-1.2832,"group",0.658515,0.339140914088834
"gain",171,1.820345,0.588121,"group",-1.232224,-0.676917837003425
"loss",171,4.639935,2.729565,"group",-1.91037,-0.411723440091294
"mag",171,0.2068505,0.1272795,"group",-0.079571,-0.384678789753953
"retend",171,0.1425505,0.4327645,"group",0.290214,2.03586799064191
"boundary",172,1.69068,1.584915,"group",-0.105765,-0.0625576691035559
"tau",172,0.2525015,0.203898,"group",-0.0486035,-0.192487965418027
"beta",172,0.7441725,0.605343,"group",-0.1388295,-0.186555536518751
"drift_con",172,-1.458635,-1.488675,"group",-0.0300399999999998,-0.0205945970033626
"gain",172,0.973599,0.5623905,"group",-0.4112085,-0.422359205381271
"loss",172,3.692075,3.041065,"group",-0.65101,-0.176326320564994
"mag",172,0.166088,0.125105,"group",-0.040983,-0.246754732431001
"retend",172,0.294736,0.386695,"group",0.091959,0.312004641441833
"boundary",173,1.73769,1.60445,"group",-0.13324,-0.0766765073171855
"tau",173,0.1411305,0.1359285,"group",-0.00520199999999998,-0.0368595023754609
"beta",173,0.610376,0.5570945,"group",-0.0532815,-0.0872929145313708
"drift_con",173,0.04894275,-0.05212635,"group",-0.1010691,-2.06504742786215
"gain",173,0.650663,0.79231,"group",0.141647,0.217696411199039
"loss",173,0.5597525,0.5879505,"group",0.0281979999999999,0.0503758357488353
"mag",173,0.1160375,0.1146865,"group",-0.001351,-0.0116427878918454
"retend",173,0.870246,0.858821,"group",-0.011425,-0.0131284717194908
"boundary",174,1.86339,1.72277,"group",-0.14062,-0.0754646101996898
"tau",174,0.1883925,0.177906,"group",-0.0104865,-0.0556630439109838
"beta",174,0.5749865,0.56265,"group",-0.0123365,-0.0214552863415054
"drift_con",174,0.09958615,0.213555,"group",0.11396885,1.14442470162769
"gain",174,0.695952,0.6186125,"group",-0.0773395,-0.111127635239212
"loss",174,0.9465885,0.964822,"group",0.0182335,0.0192623299353415
"mag",174,0.1359775,0.131031,"group",-0.00494649999999996,-0.0363773418396423
"retend",174,0.6575285,0.7441135,"group",0.086585,0.131682505016893
"boundary",175,1.793325,1.818705,"group",0.02538,0.0141524821211994
"tau",175,0.0949099,0.0641503,"group",-0.0307596,-0.324092639440143
"beta",175,0.6374885,0.6291925,"group",-0.00829599999999986,-0.0130135680878947
"drift_con",175,-2.896565,-1.108605,"group",1.78796,0.617269075611975
"gain",175,0.793969,0.56014,"group",-0.233829,-0.294506460579695
"loss",175,2.97268,1.96422,"group",-1.00846,-0.339242703553696
"mag",175,0.1517475,0.1212015,"group",-0.030546,-0.201294914248999
"retend",175,0.150226,0.2526375,"group",0.1024115,0.681716214237216
"boundary",176,1.737875,1.665195,"group",-0.0726800000000001,-0.041821189671294
"tau",176,0.1774105,0.203089,"group",0.0256785,0.144740587507504
"beta",176,0.5289945,0.5474385,"group",0.0184439999999999,0.0348661470015282
"drift_con",176,-0.6145505,-0.7035965,"group",-0.089046,-0.14489614767216
"gain",176,0.7983385,0.633322,"group",-0.1650165,-0.206699914885728
"loss",176,0.9618265,0.8380895,"group",-0.123737,-0.128647942222428
"mag",176,0.1307945,0.1208255,"group",-0.00996899999999998,-0.0762188012492878
"retend",176,0.7099095,0.4903705,"group",-0.219539,-0.309249277548758
"boundary",177,1.78211,1.7682,"group",-0.0139100000000001,-0.00780535432717402
"tau",177,0.111836,0.1082465,"group",-0.00358950000000001,-0.0320961050109089
"beta",177,0.586111,0.508386,"group",-0.077725,-0.132611399547185
"drift_con",177,-0.1898075,-0.0416243,"group",0.1481832,0.780702553903297
"gain",177,0.533761,0.5768975,"group",0.0431365000000001,0.0808161330633001
"loss",177,4.46195,2.100055,"group",-2.361895,-0.529341431436928
"mag",177,0.1219205,0.1202855,"group",-0.00163500000000001,-0.013410378074237
"retend",177,0.1658125,0.5728975,"group",0.407085,2.45509234828496
"boundary",178,2.08991,2.06336,"group",-0.0265500000000003,-0.0127038963400339
"tau",178,0.174441,0.1742755,"group",-0.000165500000000013,-0.000948744847828279
"beta",178,0.510069,0.536344,"group",0.0262749999999999,0.0515126384861655
"drift_con",178,-0.9689685,-0.9983355,"group",-0.029367,-0.0303074867758859
"gain",178,0.648768,0.5472415,"group",-0.1015265,-0.156491226447667
"loss",178,2.337815,3.01459,"group",0.676775,0.289490400224141
"mag",178,0.129159,0.1189145,"group",-0.0102445,-0.0793169659102346
"retend",178,0.1805005,0.6026575,"group",0.422157,2.33881346589068
"boundary",179,1.739995,1.592075,"group",-0.14792,-0.0850117385394786
"tau",179,0.178234,0.18977,"group",0.011536,0.0647239022857591
"beta",179,0.5452005,0.5281225,"group",-0.0170779999999999,-0.0313242559388701
"drift_con",179,-0.234944,0.0568087,"group",0.2917527,1.24179676859166
"gain",179,0.892596,0.63792,"group",-0.254676,-0.285320570560477
"loss",179,0.773113,0.690275,"group",-0.082838,-0.107148631571323
"mag",179,0.144487,0.1151565,"group",-0.0293305,-0.202997501505326
"retend",179,0.853716,0.862964,"group",0.00924800000000014,0.010832642236997
"boundary",180,1.22841,1.101475,"group",-0.126935,-0.103332763491017
"tau",180,0.265726,0.2725225,"group",0.00679649999999998,0.0255770982139496
"beta",180,0.544738,0.534291,"group",-0.010447,-0.0191780268679622
"drift_con",180,-0.353388,-0.1336655,"group",0.2197225,0.6217599352553
"gain",180,0.938408,0.8498555,"group",-0.0885525,-0.0943646047348275
"loss",180,0.9237815,0.952291,"group",0.0285095,0.0308617351613991
"mag",180,0.140084,0.1374065,"group",-0.0026775,-0.0191135318808715
"retend",180,0.8437335,0.8580455,"group",0.0143120000000001,0.0169627020854335
"boundary",181,1.623245,1.489465,"group",-0.13378,-0.0824151622213528
"tau",181,0.06487085,0.08177705,"group",0.0169062,0.260613203002581
"beta",181,0.60331,0.6039235,"group",0.000613500000000045,0.00101689015597296
"drift_con",181,-0.08931755,-0.2023395,"group",-0.11302195,-1.26539465088328
"gain",181,0.5334805,0.570582,"group",0.0371014999999999,0.0695461221169282
"loss",181,0.7692005,0.917247,"group",0.1480465,0.192468023616729
"mag",181,0.113329,0.117141,"group",0.003812,0.0336365802221849
"retend",181,0.308923,0.4375705,"group",0.1286475,0.41643872421283
"boundary",182,1.68368,1.49692,"group",-0.18676,-0.110923690962653
"tau",182,0.111969,0.0634718,"group",-0.0484972,-0.43313059864784
"beta",182,0.6774195,0.571472,"group",-0.1059475,-0.156398656962193
"drift_con",182,-3.01183,-1.42865,"group",1.58318,0.525653838364051
"gain",182,2.475465,0.6217565,"group",-1.8537085,-0.748832441581683
"loss",182,4.06969,1.819805,"group",-2.249885,-0.552839405458401
"mag",182,0.207366,0.1287155,"group",-0.0786505,-0.379283489096573
"retend",182,0.45821,0.4673285,"group",0.00911849999999997,0.0199002640710591
"boundary",183,1.59798,1.58308,"group",-0.0149000000000001,-0.00932427189326533
"tau",183,0.2611715,0.2240535,"group",-0.037118,-0.142121173252058
"beta",183,0.6079585,0.5574985,"group",-0.0504600000000001,-0.0829990862863173
"drift_con",183,-3.11357,-1.518685,"group",1.594885,0.512236757162999
"gain",183,1.288335,0.5726235,"group",-0.7157115,-0.555532140320646
"loss",183,4.85779,3.076015,"group",-1.781775,-0.366787160416568
"mag",183,0.2074565,0.1275855,"group",-0.079871,-0.385001193021187
"retend",183,0.1902995,0.4223545,"group",0.232055,1.21941991439809
"boundary",184,1.96048,1.884765,"group",-0.075715,-0.038620643923937
"tau",184,0.243202,0.2640905,"group",0.0208885,0.0858895074876029
"beta",184,0.5480775,0.58613,"group",0.0380525,0.0694290497238074
"drift_con",184,0.218784,0.08775705,"group",-0.13102695,-0.598887258666082
"gain",184,0.599284,0.5626095,"group",-0.0366745000000001,-0.0611971953197483
"loss",184,0.6274,0.982326,"group",0.354926,0.565709276378706
"mag",184,0.118446,0.131175,"group",0.012729,0.107466693683198
"retend",184,0.65475,0.7830375,"group",0.1282875,0.195933562428408
"boundary",185,1.73634,1.74172,"group",0.00537999999999994,0.00309847149751773
"tau",185,0.282036,0.2766965,"group",-0.00533949999999994,-0.0189319803145696
"beta",185,0.5000985,0.5074515,"group",0.00735299999999994,0.0147031034886126
"drift_con",185,-0.1658345,0.0444232,"group",0.2102577,1.26787670840507
"gain",185,1.016685,0.643902,"group",-0.372783,-0.366665191283436
"loss",185,1.11101,0.745115,"group",-0.365895,-0.329335469527727
"mag",185,0.128662,0.133468,"group",0.004806,0.0373536864031338
"retend",185,0.824923,0.8913985,"group",0.0664755,0.0805838847989449
"boundary",186,1.74263,1.62217,"group",-0.12046,-0.0691254024090025
