"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"mag",55,0.122559,0.12094,"group",-0.00161900000000001,-0.0132099641805172
"retend",55,0.8448235,0.7741055,"group",-0.0707179999999999,-0.0837074252787712
"con",56,-0.0676449,0.205586,"group",0.2732309,4.03919438124677
"gain",56,1.02426,0.7332785,"group",-0.2909815,-0.284089488996934
"loss",56,0.611029,1.736865,"group",1.125836,1.84252465922239
"mag",56,0.115428,0.118163,"group",0.00273499999999999,0.0236944242298228
"retend",56,0.8300355,0.753889,"group",-0.0761464999999999,-0.0917388473143617
"con",57,-0.1395275,-0.06366645,"group",0.07586105,0.543699629105374
"gain",57,0.863162,1.040785,"group",0.177623,0.205781765184288
"loss",57,0.8704855,0.9322335,"group",0.061748,0.0709351275811027
"mag",57,0.1205995,0.106627,"group",-0.0139725,-0.115858689298048
"retend",57,0.670048,0.54693,"group",-0.123118,-0.183745045131095
"con",58,-2.739935,-1.50837,"group",1.231565,0.449486940383622
"gain",58,3.4765,0.3928395,"group",-3.0836605,-0.887001438228103
"loss",58,2.58637,2.21773,"group",-0.36864,-0.142531810993787
"mag",58,0.219382,0.1123225,"group",-0.1070595,-0.488004941152875
"retend",58,0.711065,0.4558675,"group",-0.2551975,-0.358894756456864
"con",59,-1.48785,-0.125888,"group",1.361962,0.915389320159962
"gain",59,6.052655,1.215135,"group",-4.83752,-0.79923934207385
"loss",59,1.248585,0.962711,"group",-0.285874,-0.228958380887164
"mag",59,0.318768,0.106029,"group",-0.212739,-0.667378783315766
"retend",59,0.763888,0.6701805,"group",-0.0937074999999999,-0.122671779108979
"con",60,3.29369,1.61483,"group",-1.67886,-0.509720101163133
"gain",60,4.05585,0.640065,"group",-3.415785,-0.842187211065498
"loss",60,0.972035,0.3660965,"group",-0.6059385,-0.623371072029299
"mag",60,0.1546555,0.1031755,"group",-0.05148,-0.332868860143997
"retend",60,0.91678,0.9576635,"group",0.0408835,0.0445946682955561
"con",61,-1.791405,-0.632317,"group",1.159088,0.647027333294258
"gain",61,6.368115,0.8872765,"group",-5.4808385,-0.860668894955572
"loss",61,1.66303,2.07835,"group",0.41532,0.249736925972472
"mag",61,0.376413,0.119323,"group",-0.25709,-0.682999790124145
"retend",61,0.7823725,0.3674065,"group",-0.414966,-0.5303944093127
"con",62,-0.370819,-0.1676075,"group",0.2032115,0.548007248819505
"gain",62,0.624862,0.757954,"group",0.133092,0.212994229125791
"loss",62,1.23914,1.504245,"group",0.265105,0.213942734477137
"mag",62,0.1179835,0.1150655,"group",-0.00291799999999999,-0.0247322718854754
"retend",62,0.686772,0.5638015,"group",-0.1229705,-0.179055785617352
"con",63,-1.792435,-0.214129,"group",1.578306,0.880537369555939
"gain",63,6.3889,0.5679835,"group",-5.8209165,-0.911098389394105
"loss",63,2.01126,4.349145,"group",2.337885,1.16239819814445
"mag",63,0.3960935,0.165249,"group",-0.2308445,-0.582803050289894
"retend",63,0.48475,0.235728,"group",-0.249022,-0.513712222795255
"con",64,-0.404466,0.4940255,"group",0.8984915,2.22142652287213
"gain",64,5.88058,1.089485,"group",-4.791095,-0.814731710137436
"loss",64,0.9402315,0.321786,"group",-0.6184455,-0.657758754094071
"mag",64,0.1881535,0.0922594,"group",-0.0958941,-0.509658868955401
"retend",64,0.826659,0.826915,"group",0.000256000000000034,0.00030968029138984
"con",65,-1.5944,-0.9171795,"group",0.6772205,0.424749435524335
"gain",65,1.277585,0.508742,"group",-0.768843,-0.601794009791912
"loss",65,2.69151,2.19872,"group",-0.49279,-0.183090532823582
"mag",65,0.164694,0.1183385,"group",-0.0463555,-0.28146441278978
"retend",65,0.2047215,0.513052,"group",0.3083305,1.50609730780597
"con",66,-2.17638,0.0727431,"group",2.2491231,1.03342389656218
"gain",66,5.52403,0.8955195,"group",-4.6285105,-0.837886561079502
"loss",66,5.238285,1.240455,"group",-3.99783,-0.76319444245588
"mag",66,0.585553,0.1136335,"group",-0.4719195,-0.805938147358138
"retend",66,0.8627305,0.76762,"group",-0.0951105000000001,-0.110243581280597
"con",67,-1.400665,0.970142,"group",2.370807,1.69262957238169
"gain",67,6.84166,1.1492,"group",-5.69246,-0.832029068968642
"loss",67,2.03119,0.2876775,"group",-1.7435125,-0.858369970312969
"mag",67,0.4558535,0.095309,"group",-0.3605445,-0.790921864151531
"retend",67,0.904949,0.844922,"group",-0.0600270000000001,-0.0663319148371898
"con",68,-0.4179935,-0.175697,"group",0.2422965,0.579665712505099
"gain",68,1.46673,1.033605,"group",-0.433125,-0.295299748419955
"loss",68,1.39702,1.964935,"group",0.567915,0.406518875892972
"mag",68,0.128997,0.121961,"group",-0.007036,-0.0545439041218013
"retend",68,0.658497,0.44723,"group",-0.211267,-0.320832137428113
"con",69,-0.692346,0.640527,"group",1.332873,1.92515447478573
"gain",69,5.684695,0.9563325,"group",-4.7283625,-0.831770657880502
"loss",69,1.591035,0.5055335,"group",-1.0855015,-0.682261232468173
"mag",69,0.2594995,0.0968972,"group",-0.1626023,-0.62659966589531
"retend",69,0.8890085,0.86985,"group",-0.0191585000000001,-0.0215504126226016
"con",70,-2.112385,-1.4611,"group",0.651285,0.308317375857147
"gain",70,2.298035,0.4065,"group",-1.891535,-0.823109743759342
"loss",70,4.2477,2.552565,"group",-1.695135,-0.399071262094781
"mag",70,0.233395,0.118042,"group",-0.115353,-0.494239379592536
"retend",70,0.314411,0.499721,"group",0.18531,0.589387775872982
"con",71,-1.424555,-0.01697935,"group",1.40757565,0.988080944575675
"gain",71,5.542895,0.9911035,"group",-4.5517915,-0.82119388875308
"loss",71,2.757595,0.469823,"group",-2.287772,-0.829625815248432
"mag",71,0.2114145,0.09919995,"group",-0.11221455,-0.530779818791994
"retend",71,0.9440815,0.867258,"group",-0.0768235,-0.0813738008847754
"con",72,-2.55998,-0.04903245,"group",2.51094755,0.980846549582419
"gain",72,5.86593,0.859374,"group",-5.006556,-0.853497399389355
"loss",72,3.877805,1.38373,"group",-2.494075,-0.643166688371385
"mag",72,0.788367,0.12279,"group",-0.665577,-0.84424766637873
"retend",72,0.403946,0.621379,"group",0.217433,0.538272442356156
"con",73,-0.5402125,0.271317,"group",0.8115295,1.50224124765717
"gain",73,1.747925,0.547556,"group",-1.200369,-0.686739419597523
"loss",73,1.710515,5.351545,"group",3.64103,2.12861623546125
"mag",73,0.1370215,0.168855,"group",0.0318335,0.232324854128731
"retend",73,0.851625,0.564475,"group",-0.28715,-0.337178922647879
"con",74,-0.393779,-0.018409,"group",0.37537,0.953250427270119
"gain",74,0.9325685,1.102455,"group",0.1698865,0.182170532245084
"loss",74,0.3604835,0.743655,"group",0.3831715,1.06293769340344
"mag",74,0.09644315,0.111369,"group",0.01492585,0.154763194690343
"retend",74,0.9158855,0.6319325,"group",-0.283953,-0.310031111967599
"con",75,-2.84333,-0.3990955,"group",2.4442345,0.859637994886278
"gain",75,2.28524,0.553292,"group",-1.731948,-0.75788451103604
"loss",75,4.37021,4.305385,"group",-0.0648250000000008,-0.0148333832927939
"mag",75,0.2312985,0.151954,"group",-0.0793445,-0.343039405789488
"retend",75,0.2173285,0.2965935,"group",0.079265,0.364724368870167
"con",76,-1.951315,-1.30574,"group",0.645575,0.330840996968711
