"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w","decay"
"0006",59,3,NA,FALSE,58,4,0.13633039369015,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",60,3,NA,FALSE,58,4,0.109603085252456,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",61,4,NA,FALSE,58,4,0.108533597458154,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",62,4,NA,FALSE,58,4,0.137413706455845,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",63,4,NA,FALSE,58,4,0.121119466936216,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",64,4,NA,FALSE,58,4,0.124343086092267,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",65,4,NA,FALSE,58,4,0.107812450500205,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",66,4,NA,FALSE,58,4,0.103135615331121,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",67,4,NA,FALSE,58,4,0.144158836512361,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",68,4,NA,FALSE,58,4,0.108223491627723,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",69,4,NA,FALSE,58,4,0.13382276246557,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",70,4,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",71,4,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",72,4,NA,FALSE,58,3,0.145944928913377,0.142456053756177,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",73,4,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",74,4,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",75,4,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",76,4,NA,FALSE,58,2,0.25,3.16693204175681,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",77,4,NA,FALSE,58,1,0.25,0.626764917594846,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",78,4,NA,FALSE,58,3,0.108436162525322,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",79,4,NA,FALSE,58,3,0.110716467653401,0.184599880722817,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",80,4,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
