"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","urgency","drift_con","wgt_rew","wgt_pun","update"
"0015",55,3,NA,FALSE,32,2,0.25,0,2.76788502515813,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",56,3,NA,FALSE,32,3,0.128736069914885,0.158646427071653,0.612112648660708,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",57,3,NA,FALSE,32,3,0.108343922253698,0,0.480485785977602,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",58,3,NA,FALSE,32,3,0.106661891192198,0,0.529308689443128,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",59,3,NA,FALSE,32,1,0.25,0,0.445614789636376,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",60,3,NA,FALSE,32,2,0.25,0,0.723486609376189,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",61,4,NA,FALSE,32,1,0.25,0.726858451764565,0.477048928706798,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",62,4,NA,FALSE,32,1,0.25,0,1.05660809009199,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",63,4,NA,FALSE,32,1,0.25,0.356978005322162,0.801934142054578,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",64,4,NA,FALSE,32,2,0.25,0,0.722969178705078,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",65,4,NA,FALSE,32,1,0.25,0,0.471255398694419,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",66,4,NA,FALSE,32,3,0.137546702777036,0.191642326675355,0.737848341606975,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",67,4,NA,FALSE,32,1,0.25,0.465826448146254,0.943522922573047,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",68,4,NA,FALSE,32,1,0.25,0.469523691164795,0.480641891387123,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",69,4,NA,FALSE,32,1,0.25,0,0.831612907243276,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",70,4,NA,FALSE,32,1,0.25,0,1.51739036928849,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",71,4,NA,FALSE,32,3,0.141851200046949,0,0.636869223661727,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",72,4,NA,FALSE,32,2,0.25,0,0.662248574312852,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",73,4,NA,FALSE,32,1,0.25,0.794243093836121,0.905177270061151,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",74,4,NA,FALSE,32,1,0.25,0,1.12444491448837,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",75,4,NA,FALSE,32,1,0.25,0,0.331522633261381,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",76,4,NA,FALSE,32,1,0.25,0,0.892247835962224,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",77,4,NA,FALSE,32,1,0.25,0.476573036832269,0.59551576811912,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",78,4,NA,FALSE,32,1,0.25,0.755635485320818,0.815003907407517,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",79,4,NA,FALSE,32,1,0.25,0,0.531641063547715,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",80,4,NA,FALSE,32,1,0.25,0,1.16128738931358,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",81,5,NA,FALSE,32,1,0.25,0.847869227605406,1.09063990427274,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",82,5,NA,FALSE,32,1,0.25,0.834173174679745,1.19551881642801,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",83,5,NA,FALSE,32,1,0.25,0,0.543336532634329,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",84,5,NA,FALSE,32,2,0.25,3.0791514191078,0.348948471755907,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",85,5,NA,FALSE,32,1,0.25,0,0.645680707567608,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",86,5,NA,FALSE,32,2,0.25,0,1.73347431712587,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",87,5,NA,FALSE,32,1,0.25,0,1.06557087763747,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",88,5,NA,FALSE,32,1,0.25,0.632691796531435,1.44753806654204,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",89,5,NA,FALSE,32,1,0.25,0,0.433870181904637,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",90,5,NA,FALSE,32,1,0.25,0.665890447190031,1.21034971924517,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",91,5,NA,FALSE,32,1,0.25,0.547267733188346,0.75889735332542,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",92,5,NA,FALSE,32,3,0.104022724868264,0.139886950911023,0.42614319938062,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",93,5,NA,FALSE,32,3,0.105158534168731,0.0835237129009329,1.09043394986608,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",94,5,NA,FALSE,32,1,0.25,0.459176226111595,1.23799596501078,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",95,5,NA,FALSE,32,1,0.25,0,0.675401227818568,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",96,5,NA,FALSE,32,1,0.25,0,0.724249576748908,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",97,5,NA,FALSE,32,1,0.25,0,0.516241816865983,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",98,5,NA,FALSE,32,2,0.25,0,0.892999171189446,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",99,5,NA,FALSE,32,2,0.25,0,1.2044118884062,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0015",100,5,NA,FALSE,32,1,0.25,0.5959744713502,0.524976017018011,1.824505,1.65529,0.0574429,0.0568921,0.136809,0.938044,0.380618,0.4886395,0.3546
"0016",1,1,NA,FALSE,33,3,0.111990536830854,0.190654109755997,2.49322775835183,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",2,1,NA,FALSE,33,1,0.25,0.658728755067568,1.52015644476631,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",3,1,NA,FALSE,33,3,0.141698341537267,0.116180537175387,5.2313356162102,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",4,1,NA,FALSE,33,2,0.25,0,0.881709994904115,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",5,1,NA,FALSE,33,1,0.25,0.864893918298185,1.86337741630261,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",6,1,NA,FALSE,33,2,0.25,0,0.970770567015824,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",7,1,NA,FALSE,33,1,0.25,0.530137926130556,0.626035289691183,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",8,1,NA,FALSE,33,1,0.25,0,1.36045394410421,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",9,1,NA,FALSE,33,1,0.25,0,1.32335019704297,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",10,1,NA,FALSE,33,2,0.25,0,0.712588358768079,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",11,1,NA,FALSE,33,2,0.25,0,0.875644164460072,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",12,1,NA,FALSE,33,1,0.25,0,0.859990768410765,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",13,1,NA,FALSE,33,2,0.25,0,0.550489108880253,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",14,1,NA,FALSE,33,3,0.132574664708227,0,1.08697554014753,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",15,1,NA,FALSE,33,1,0.25,0.746982774231583,1.18864362446245,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",16,1,NA,FALSE,33,2,0.25,0,1.230709014613,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",17,1,NA,FALSE,33,2,0.25,0,0.942996745975944,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",18,1,NA,FALSE,33,1,0.25,0,1.58849040772371,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",19,1,NA,FALSE,33,3,0.141711207537446,0.0591189350583591,1.59425124462222,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",20,1,NA,FALSE,33,2,0.25,0,0.838059956297995,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",21,2,NA,FALSE,33,2,0.25,0,0.644561303082421,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",22,2,NA,FALSE,33,2,0.25,0,0.676881309144929,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",23,2,NA,FALSE,33,1,0.25,0.747206451906823,0.511252600579773,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",24,2,NA,FALSE,33,1,0.25,0,1.14949113552658,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",25,2,NA,FALSE,33,1,0.25,0,0.751031657319256,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",26,2,NA,FALSE,33,1,0.25,0,0.894959904491639,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",27,2,NA,FALSE,33,1,0.25,0.6331014744821,0.719673605650016,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",28,2,NA,FALSE,33,1,0.25,0.59205506889848,1.12496579654848,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",29,2,NA,FALSE,33,1,0.25,0.362871122709475,0.539010592623373,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",30,2,NA,FALSE,33,1,0.25,0.637996258970816,0.436196183484562,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",31,2,NA,FALSE,33,2,0.25,0,0.999991513041679,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",32,2,NA,FALSE,33,1,0.25,0,0.291837387169861,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",33,2,NA,FALSE,33,1,0.25,0.760753899591509,1.12151750096603,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",34,2,NA,FALSE,33,2,0.25,0,1.22224080118224,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",35,2,NA,FALSE,33,2,0.25,0,0.621538844573486,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",36,2,NA,FALSE,33,1,0.25,0.772394266724586,0.794471019450147,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",37,2,NA,FALSE,33,1,0.25,0,1.55435022129606,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",38,2,NA,FALSE,33,1,0.25,0.467556049965788,0.93121083458162,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",39,2,NA,FALSE,33,2,0.25,0,0.583779819102174,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",40,2,NA,FALSE,33,1,0.25,0,1.25335033179259,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",41,3,NA,FALSE,33,4,0.112770769395865,0,1.33667110136572,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",42,3,NA,FALSE,33,1,0.25,0,0.560450930748571,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",43,3,NA,FALSE,33,1,0.25,0,0.76469859417701,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",44,3,NA,FALSE,33,1,0.25,0.523434061848093,0.795786002972211,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",45,3,NA,FALSE,33,3,0.130679312720895,0.118627022660803,0.912826356854537,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",46,3,NA,FALSE,33,3,0.116816838434897,0.0514131169649772,0.929460661884216,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",47,3,NA,FALSE,33,1,0.25,0.83345502774464,0.682316527968687,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",48,3,NA,FALSE,33,1,0.25,0,0.426713421049456,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",49,3,NA,FALSE,33,1,0.25,0,0.695838030026076,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",50,3,NA,FALSE,33,1,0.25,0.505818933143746,1.15444614648951,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",51,3,NA,FALSE,33,1,0.25,0,1.65795186005845,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",52,3,NA,FALSE,33,2,0.25,0,1.22071888462527,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",53,3,NA,FALSE,33,1,0.25,0.583346226264257,1.15049934661845,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",54,3,NA,FALSE,33,3,0.100799124490004,0.0839433167362586,0.863576261113997,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",55,3,NA,FALSE,33,2,0.25,0,0.574911862402417,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",56,3,NA,FALSE,33,1,0.25,0,0.831995141328702,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",57,3,NA,FALSE,33,1,0.25,0,0.702186362630599,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",58,3,NA,FALSE,33,1,0.25,0,1.07316384509158,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",59,3,NA,FALSE,33,1,0.25,0.416470672003925,0.202833680399138,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",60,3,NA,FALSE,33,1,0.25,0,1.1517115339625,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",61,4,NA,FALSE,33,1,0.25,0,0.557288456745296,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",62,4,NA,FALSE,33,1,0.25,0.437828288646415,0.694122213312795,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",63,4,NA,FALSE,33,1,0.25,0.714984183281194,0.755132720658205,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",64,4,NA,FALSE,33,3,0.108611936855596,0,0.736345373966141,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",65,4,NA,FALSE,33,4,0.126509696315043,0,0.981628340553443,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",66,4,NA,FALSE,33,2,0.25,0,0.701469532312486,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",67,4,NA,FALSE,33,2,0.25,0,0.992778786662908,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",68,4,NA,FALSE,33,3,0.133710683661047,0,0.765900254911844,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",69,4,NA,FALSE,33,4,0.139804153214209,0,0.817612734616165,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",70,4,NA,FALSE,33,1,0.25,0,0.50349429845918,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",71,4,NA,FALSE,33,1,0.25,0.633124622679315,0.704745675786533,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",72,4,NA,FALSE,33,2,0.25,0,0.506707667971373,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",73,4,NA,FALSE,33,1,0.25,0.568509022344369,0.8418825036395,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",74,4,NA,FALSE,33,1,0.25,0.643110655841883,0.744295523534606,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",75,4,NA,FALSE,33,1,0.25,0.371647039987147,0.444153496796272,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",76,4,NA,FALSE,33,2,0.25,0,1.02749558611211,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",77,4,NA,FALSE,33,2,0.25,0,0.929297637489303,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",78,4,NA,FALSE,33,2,0.25,0,0.963607143737895,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",79,4,NA,FALSE,33,2,0.25,0,1.06299553942875,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",80,4,NA,FALSE,33,2,0.25,3.24985772132641,0.543339205317259,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",81,5,NA,FALSE,33,3,0.14198724150192,0.17525997114135,0.970380461816599,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",82,5,NA,FALSE,33,2,0.25,0,1.18499640997869,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",83,5,NA,FALSE,33,4,0.136493050982244,0,1.92583346824359,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",84,5,NA,FALSE,33,1,0.25,0,0.949215926476153,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",85,5,NA,FALSE,33,1,0.25,0,0.510306854142402,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",86,5,NA,FALSE,33,1,0.25,0.39101526804734,0.638597738859963,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",87,5,NA,FALSE,33,2,0.25,0,0.551084541642612,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",88,5,NA,FALSE,33,1,0.25,0,1.09559484611644,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",89,5,NA,FALSE,33,2,0.25,0,0.988588032825003,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",90,5,NA,FALSE,33,1,0.25,0,0.704839833677866,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",91,5,NA,FALSE,33,1,0.25,0.822267609101255,0.778763416886417,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",92,5,NA,FALSE,33,3,0.109769559500273,0.147423706611153,1.11270095923249,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",93,5,NA,FALSE,33,3,0.126659380923957,0.0598549996386282,0.653741269128536,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",94,5,NA,FALSE,33,2,0.25,0,0.580594389223853,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",95,5,NA,FALSE,33,1,0.25,0,0.980565999437018,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",96,5,NA,FALSE,33,2,0.25,0,0.647204300482425,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",97,5,NA,FALSE,33,1,0.25,0.86530831962591,0.753148234097846,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",98,5,NA,FALSE,33,2,0.25,0,0.7338052790336,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",99,5,NA,FALSE,33,2,0.25,0,0.490642571856469,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0016",100,5,NA,FALSE,33,2,0.25,3.23606820113491,1.50852400553985,2.479765,1.7665,0.07589685,0.07711845,0.162731,2.28507,0.513457,0.5473425,0.914981
"0017",1,1,NA,FALSE,41,1,0.25,0,0.725027907442625,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",2,1,NA,FALSE,41,1,0.25,0,1.5762532042091,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",3,1,NA,FALSE,41,1,0.25,0.851557429553941,0.265881682528171,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",4,1,NA,FALSE,41,2,0.25,0,0.575150956245981,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",5,1,NA,FALSE,41,4,0.108306667150464,0,0.443436384356193,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",6,1,NA,FALSE,41,2,0.25,0,0.711590149725137,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",7,1,NA,FALSE,41,1,0.25,0.734595936292317,0.541084699432508,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",8,1,NA,FALSE,41,1,0.25,0,0.589442694890676,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",9,1,NA,FALSE,41,1,0.25,0,0.796839616475463,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",10,1,NA,FALSE,41,2,0.25,0,0.488740933819263,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",11,1,NA,FALSE,41,1,0.25,0,0.591861291041062,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",12,1,NA,FALSE,41,2,0.25,0,0.309699417013613,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",13,1,NA,FALSE,41,1,0.25,0,0.384271599962763,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",14,1,NA,FALSE,41,3,0.135798579186667,0.120929007139057,0.260199756664453,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",15,1,NA,FALSE,41,2,0.25,0,0.45231926186251,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",16,1,NA,FALSE,41,2,0.25,0,0.494326962813908,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
"0017",17,1,NA,FALSE,41,1,0.25,0.410838413471356,0.423385235829171,1.388435,1.373095,0.0586956,0.05718445,0.12227,2.54331,0.237891,0.6550305,0.9619295
