"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","Arew","Apun","K","betaF","betaP"
"10",99,5,NA,FALSE,129,2,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",100,5,NA,FALSE,129,4,0.129210726974998,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"100",1,1,NA,FALSE,69,4,0.107143076509237,0,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",2,1,NA,FALSE,69,4,0.101486531971022,0.612544434494339,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",3,1,NA,FALSE,69,4,0.125986826256849,0,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",4,1,NA,FALSE,69,1,0.25,0.727591780479997,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",5,1,NA,FALSE,69,4,0.14644015468657,0,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",6,1,NA,FALSE,69,4,0.115837794379331,0.622281468275469,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",7,1,NA,FALSE,69,4,0.143128060456365,0,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",8,1,NA,FALSE,69,4,0.13387970632175,0,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",9,1,NA,FALSE,69,4,0.104262738570105,0,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",10,1,NA,FALSE,69,4,0.112906947429292,0,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",11,1,NA,FALSE,69,4,0.107101639511529,0.618119726248551,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",12,1,NA,FALSE,69,4,0.136712566774804,0,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",13,1,NA,FALSE,69,4,0.123654233058915,0,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",14,1,NA,FALSE,69,4,0.146719473658595,0,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",15,1,NA,FALSE,69,4,0.121012317156419,0,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",16,1,NA,FALSE,69,4,0.134145622816868,0,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",17,1,NA,FALSE,69,4,0.124201280495618,0,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",18,1,NA,FALSE,69,4,0.113012807199266,0,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
"100",19,1,NA,FALSE,69,4,0.149912479007617,0,1.118515,0.2342875,0.03274255,0.447584,2.446845,2.24783
