"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay","epP","epN","K","w"
"0001",31,2,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",32,2,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",33,2,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",34,2,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",35,2,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",36,2,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",37,2,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",38,2,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",39,2,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",40,2,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",41,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",42,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",43,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",44,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",45,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",46,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",47,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",48,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",49,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",50,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",51,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",52,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",53,3,NA,FALSE,75,2,0.25,3.2493127140915,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",54,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",55,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",56,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",57,3,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",58,3,NA,FALSE,75,1,0.25,0.429515780310612,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",59,3,NA,FALSE,75,1,0.25,0.863539422536269,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",60,3,NA,FALSE,75,1,0.25,0.864301404356956,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",61,4,NA,FALSE,75,1,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",62,4,NA,FALSE,75,1,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",63,4,NA,FALSE,75,1,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",64,4,NA,FALSE,75,1,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",65,4,NA,FALSE,75,1,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",66,4,NA,FALSE,75,1,0.25,0.364101990079507,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",67,4,NA,FALSE,75,1,0.25,0.541910061717499,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",68,4,NA,FALSE,75,1,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",69,4,NA,FALSE,75,1,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
