"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","Arew","Apun","K","betaF","betaP"
"0004",82,5,NA,FALSE,1,3,0.135501300951,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",83,5,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",84,5,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",85,5,NA,FALSE,1,3,0.123960157705005,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",86,5,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",87,5,NA,FALSE,1,3,0.14589896290563,0.142906002071686,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",88,5,NA,FALSE,1,3,0.147223852167372,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",89,5,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",90,5,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",91,5,NA,FALSE,1,4,0.116839501296636,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",92,5,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",93,5,NA,FALSE,1,1,0.25,0.417963361728471,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",94,5,NA,FALSE,1,4,0.100842695159372,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",95,5,NA,FALSE,1,1,0.25,0.377651314181276,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",96,5,NA,FALSE,1,4,0.140577935497276,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",97,5,NA,FALSE,1,3,0.104151928552892,0.0809525517048314,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",98,5,NA,FALSE,1,4,0.134551782591734,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",99,5,NA,FALSE,1,1,0.25,0.35261054871371,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",100,5,NA,FALSE,1,3,0.119651967007667,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0011",1,1,NA,FALSE,99,4,0.141508418670855,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
