"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w"
"10",43,3,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",44,3,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",45,3,NA,FALSE,36,4,0.138150381552987,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",46,3,NA,FALSE,36,4,0.138908558199182,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",47,3,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",48,3,NA,FALSE,36,2,0.25,3.04635534365661,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",49,3,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",50,3,NA,FALSE,36,4,0.124198960361537,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",51,3,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",52,3,NA,FALSE,36,3,0.125979774689768,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",53,3,NA,FALSE,36,1,0.25,0.414337452396285,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",54,3,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",55,3,NA,FALSE,36,1,0.25,0.385854598728474,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",56,3,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",57,3,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",58,3,NA,FALSE,36,4,0.104681889433414,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",59,3,NA,FALSE,36,4,0.106682787358295,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",60,3,NA,FALSE,36,3,0.11399762488436,0.101465868216474,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",61,4,NA,FALSE,36,1,0.25,0.541284890973475,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",62,4,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",63,4,NA,FALSE,36,3,0.139115631417371,0.071191486204043,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",64,4,NA,FALSE,36,1,0.25,0.701261381455697,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",65,4,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",66,4,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",67,4,NA,FALSE,36,1,0.25,0.872526839794591,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
