"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","urgency","drift_con","gain","loss","update","epP","epN","K","w","decay"
"0003",13,1,NA,FALSE,42,3,0.128836088383105,0.0517560349078849,1.25543294350794,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",14,1,NA,FALSE,42,1,0.25,0.76396240965696,0.933845573533145,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",15,1,NA,FALSE,42,3,0.12865567940753,0,0.503428743592553,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",16,1,NA,FALSE,42,3,0.131540448369924,0.122735004406422,1.38274052281579,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",17,1,NA,FALSE,42,1,0.25,0,1.12803790231576,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",18,1,NA,FALSE,42,1,0.25,0,1.3919417619102,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",19,1,NA,FALSE,42,1,0.25,0.36966820943635,0.557862087861247,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",20,1,NA,FALSE,42,1,0.25,0,1.56298152762227,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",21,2,NA,FALSE,42,1,0.25,0,1.08419741459604,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",22,2,NA,FALSE,42,1,0.25,0,0.740966131232804,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",23,2,NA,FALSE,42,1,0.25,0.499249502050225,0.856829256312438,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",24,2,NA,FALSE,42,1,0.25,0,1.22740390248014,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",25,2,NA,FALSE,42,1,0.25,0,1.10415313336856,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",26,2,NA,FALSE,42,1,0.25,0.436884590820409,0.807793335500883,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",27,2,NA,FALSE,42,3,0.129706315824296,0,1.86846561803275,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",28,2,NA,FALSE,42,1,0.25,0.355190156970639,0.843954525079682,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",29,2,NA,FALSE,42,1,0.25,0.571823540050536,1.11029892872844,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",30,2,NA,FALSE,42,2,0.25,0,1.00046493346048,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",31,2,NA,FALSE,42,1,0.25,0.566911518853158,0.536790946028844,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",32,2,NA,FALSE,42,2,0.25,0,0.743748240015871,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",33,2,NA,FALSE,42,1,0.25,0.895049905451015,0.541903455060844,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",34,2,NA,FALSE,42,3,0.10078756326111,0,1.47699236949308,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",35,2,NA,FALSE,42,1,0.25,0,0.679248794883448,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",36,2,NA,FALSE,42,1,0.25,0.458598448697012,0.66940257039409,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",37,2,NA,FALSE,42,1,0.25,0.775287077971734,1.48307061702664,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",38,2,NA,FALSE,42,2,0.25,0,0.958290722155659,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",39,2,NA,FALSE,42,1,0.25,0.809573632176034,0.327125814833832,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",40,2,NA,FALSE,42,1,0.25,0,0.614312716706328,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",41,3,NA,FALSE,42,1,0.25,0.607790950976778,1.0857668939555,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",42,3,NA,FALSE,42,3,0.105582675465848,0,0.810320341427233,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",43,3,NA,FALSE,42,1,0.25,0,0.955316445798587,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",44,3,NA,FALSE,42,1,0.25,0,1.32680206901783,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",45,3,NA,FALSE,42,1,0.25,0,0.438290189080167,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",46,3,NA,FALSE,42,3,0.120259106799494,0.0680071851238608,0.944049853312308,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",47,3,NA,FALSE,42,2,0.25,0,1.55231476657066,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",48,3,NA,FALSE,42,2,0.25,0,1.2204594534765,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",49,3,NA,FALSE,42,2,0.25,0,1.61705612127545,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",50,3,NA,FALSE,42,2,0.25,0,1.00556259241487,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",51,3,NA,FALSE,42,2,0.25,0,0.749772819033264,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",52,3,NA,FALSE,42,1,0.25,0,0.89547544688669,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",53,3,NA,FALSE,42,2,0.25,3.03326604934409,0.696107545627789,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",54,3,NA,FALSE,42,1,0.25,0.629074766661506,0.779300614662611,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",55,3,NA,FALSE,42,2,0.25,0,1.98557508009841,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",56,3,NA,FALSE,42,1,0.25,0.831887010496575,0.989801430483187,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",57,3,NA,FALSE,42,1,0.25,0,0.909704269664029,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",58,3,NA,FALSE,42,1,0.25,0.423066605615895,0.818914112747073,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",59,3,NA,FALSE,42,2,0.25,0,0.62329666653594,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",60,3,NA,FALSE,42,1,0.25,0,1.22890277743637,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",61,4,NA,FALSE,42,1,0.25,0,0.848869708866202,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",62,4,NA,FALSE,42,1,0.25,0.420703959476668,0.557571413584176,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",63,4,NA,FALSE,42,1,0.25,0,0.834970663201809,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",64,4,NA,FALSE,42,1,0.25,0.83002300519729,1.05258646848719,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",65,4,NA,FALSE,42,1,0.25,0.82855717309285,2.69104898746071,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",66,4,NA,FALSE,42,1,0.25,0,1.13768747556963,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",67,4,NA,FALSE,42,1,0.25,0.818650014372542,0.416037221941706,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",68,4,NA,FALSE,42,1,0.25,0.829886925709434,1.01380035439987,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",69,4,NA,FALSE,42,1,0.25,0.612118552322499,1.43081827353708,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",70,4,NA,FALSE,42,2,0.25,0,1.29102856730141,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",71,4,NA,FALSE,42,1,0.25,0,0.753648927730797,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",72,4,NA,FALSE,42,2,0.25,0,1.07051060436496,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",73,4,NA,FALSE,42,1,0.25,0.428886301477905,0.924709228417556,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",74,4,NA,FALSE,42,4,0.141290269570891,0,0.701762221284574,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",75,4,NA,FALSE,42,4,0.138431908225175,0,1.17887782801429,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",76,4,NA,FALSE,42,2,0.25,0,1.8234558216081,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",77,4,NA,FALSE,42,2,0.25,0,1.77437810207282,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",78,4,NA,FALSE,42,1,0.25,0.585186644899659,1.07414192510708,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",79,4,NA,FALSE,42,4,0.142730582854711,0,0.909674297320362,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",80,4,NA,FALSE,42,4,0.121999485581182,0,0.554090932243197,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",81,5,NA,FALSE,42,1,0.25,0,1.14181565727428,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",82,5,NA,FALSE,42,1,0.25,0,0.728574695185832,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",83,5,NA,FALSE,42,1,0.25,0,0.761588721425302,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",84,5,NA,FALSE,42,1,0.25,0,0.449956222938582,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",85,5,NA,FALSE,42,1,0.25,0.874009749304969,0.703732797429585,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",86,5,NA,FALSE,42,4,0.147507786599454,0,0.872460546797776,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",87,5,NA,FALSE,42,1,0.25,0.455829651420936,0.595352498076941,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",88,5,NA,FALSE,42,2,0.25,0,0.673851491420778,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",89,5,NA,FALSE,42,1,0.25,0,0.670048035384269,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",90,5,NA,FALSE,42,4,0.149849301564973,0.622236530028749,1.35099746554468,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",91,5,NA,FALSE,42,1,0.25,0,0.386940895085077,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",92,5,NA,FALSE,42,1,0.25,0,0.849423982299108,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",93,5,NA,FALSE,42,1,0.25,0,0.871461074820901,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",94,5,NA,FALSE,42,1,0.25,0.630023543350399,1.22861261610552,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",95,5,NA,FALSE,42,2,0.25,0,0.624737199442015,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",96,5,NA,FALSE,42,3,0.146475786506198,0.166808830585796,0.744160231187915,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",97,5,NA,FALSE,42,1,0.25,0,0.95316004985779,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",98,5,NA,FALSE,42,1,0.25,0.840189075795934,0.943941863260609,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",99,5,NA,FALSE,42,1,0.25,0.787086636549793,1.70211930619473,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0003",100,5,NA,FALSE,42,4,0.100101654441096,0,0.925230500971074,2.277595,1.9372,0.0589232,0.05674625,0.163009,0.783201,0.471179,3.500875,0.528828,1.075245,0.630312,0.143188,0.192515,0.3933105
"0005",1,1,NA,FALSE,69,1,0.25,0.732990652450826,2.03533341629612,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",2,1,NA,FALSE,69,2,0.25,0,0.877886294078132,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",3,1,NA,FALSE,69,2,0.25,0,0.850302181866142,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",4,1,NA,FALSE,69,1,0.25,0.413562916649971,0.501356797059825,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",5,1,NA,FALSE,69,1,0.25,0.732086542760953,1.0682710697659,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",6,1,NA,FALSE,69,1,0.25,0,1.10508724391095,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",7,1,NA,FALSE,69,2,0.25,0,1.3810112204527,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",8,1,NA,FALSE,69,4,0.126159065915272,0,0.396958737025439,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",9,1,NA,FALSE,69,2,0.25,0,0.765841669238015,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",10,1,NA,FALSE,69,4,0.115928177488968,0,0.870776983598042,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",11,1,NA,FALSE,69,4,0.126229790563229,0,0.516094684763446,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",12,1,NA,FALSE,69,2,0.25,0,0.724815637251256,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",13,1,NA,FALSE,69,1,0.25,0.774411688488908,0.484310585340745,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",14,1,NA,FALSE,69,1,0.25,0,0.85117935770021,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",15,1,NA,FALSE,69,1,0.25,0.778312165802345,1.14048606299992,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",16,1,NA,FALSE,69,2,0.25,0,0.834780801431308,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",17,1,NA,FALSE,69,1,0.25,0,2.01901443005795,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",18,1,NA,FALSE,69,3,0.142328094050754,0,1.18251822674788,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",19,1,NA,FALSE,69,1,0.25,0,0.653880202145118,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",20,1,NA,FALSE,69,4,0.144335564377252,0.618261454964522,1.71902657971393,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",21,2,NA,FALSE,69,2,0.25,3.12879026785959,1.13867355754804,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",22,2,NA,FALSE,69,1,0.25,0.667158158693928,0.726122311891389,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",23,2,NA,FALSE,69,1,0.25,0.527300676191226,0.369001271084809,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",24,2,NA,FALSE,69,1,0.25,0.462332187278662,0.436257882532118,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",25,2,NA,FALSE,69,4,0.148835921369027,0.631651551683899,0.183546246320315,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",26,2,NA,FALSE,69,1,0.25,0.568154974083882,0.504538014795946,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",27,2,NA,FALSE,69,3,0.144581995927729,0.12945282200817,0.521764516754982,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",28,2,NA,FALSE,69,4,0.110116346657742,0,0.839112476675844,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",29,2,NA,FALSE,69,4,0.148027612129226,0,0.291851940812563,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",30,2,NA,FALSE,69,3,0.103193831630051,0.0728573272936046,0.700104868885966,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",31,2,NA,FALSE,69,1,0.25,0.472515158948954,0.188831705293268,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",32,2,NA,FALSE,69,2,0.25,3.24645526899258,0.943568698649289,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",33,2,NA,FALSE,69,1,0.25,0,0.837714295480064,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
"0005",34,2,NA,FALSE,69,2,0.25,3.12644486926729,0.57949396401956,1.766645,1.190825,0.0581567,0.0521396,0.0762265,0.463094,0.2738195,2.926595,0.4378395,0.5998685,0.4066625,0.745002,0.3018635,0.5713775
