"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"loss",14,1.0002,1.279395,"group",0.279195,0.279139172165567
"update",14,0.007598935,0.02036485,"group",0.012765915,1.67996107349253
"epP",14,2.01188,1.774275,"group",-0.237605,-0.118100980177744
"epN",14,-0.269473,-0.4976335,"group",-0.2281605,-0.8466915052714
"K",14,0.2162555,0.3600225,"group",0.143767,0.664801588861324
"w",14,0.8402895,0.7857265,"group",-0.0545629999999999,-0.0649335734886607
"con",15,1.88089,1.806205,"group",-0.0746849999999999,-0.0397072662409816
"gain",15,0.542048,0.368995,"group",-0.173053,-0.319257704114765
"loss",15,0.524946,0.5359495,"group",0.0110034999999999,0.0209612036285636
"update",15,0.00899667,0.00926586,"group",0.000269190000000001,0.0299210707961947
"epP",15,-1.56606,-1.376485,"group",0.189575,0.121052194679642
"epN",15,-1.310695,-1.11551,"group",0.195185,0.148917177527953
"K",15,0.7275565,0.59792,"group",-0.1296365,-0.178180663632309
"w",15,0.831333,0.7554645,"group",-0.0758685,-0.0912612635369942
"con",16,1.422695,1.47547,"group",0.052775,0.037095090655411
"gain",16,0.2139555,0.2560695,"group",0.042114,0.196835323233102
"loss",16,0.98339,0.8965435,"group",-0.0868465,-0.0883133853303369
"update",16,0.01611265,0.03205985,"group",0.0159472,0.989731670457684
"epP",16,0.708362,0.198086,"group",-0.510276,-0.720360493645904
"epN",16,-0.1056055,-0.5641275,"group",-0.458522,-4.3418382565302
"K",16,0.7311135,0.420025,"group",-0.3110885,-0.42549959753171
"w",16,0.862741,0.838539,"group",-0.0242020000000001,-0.0280524514309625
"con",17,1.75189,1.57036,"group",-0.18153,-0.103619519490379
"gain",17,0.411063,0.564346,"group",0.153283,0.372894179237732
"loss",17,0.827586,0.7429315,"group",-0.0846544999999999,-0.102290879739386
"update",17,0.01171205,0.00893501,"group",-0.00277704,-0.237109643486836
"epP",17,2.001985,1.59046,"group",-0.411525,-0.205558483205419
"epN",17,0.5178705,-0.2064405,"group",-0.724311,-1.39863344214432
"K",17,0.1055265,0.3719995,"group",0.266473,2.52517614059028
"w",17,0.835696,0.7990935,"group",-0.0366025,-0.0437988215810534
"con",18,1.920865,1.72587,"group",-0.194995,-0.101514161588659
"gain",18,0.865502,0.611658,"group",-0.253844,-0.293291061141395
"loss",18,2.56793,0.8667085,"group",-1.7012215,-0.662487489923791
"update",18,0.01415555,0.00542862,"group",-0.00872693,-0.616502361264663
"epP",18,2.292835,2.069945,"group",-0.22289,-0.0972115307032562
"epN",18,0.395683,0.294234,"group",-0.101449,-0.256389584591706
"K",18,0.390081,0.2936875,"group",-0.0963935,-0.247111497355677
"w",18,0.830935,0.7570245,"group",-0.0739105,-0.0889485940536865
"con",19,1.859875,1.69837,"group",-0.161505,-0.0868364809463002
"gain",19,0.03370035,0.0539379,"group",0.02023755,0.600514534715515
"loss",19,0.274274,0.2545465,"group",-0.0197275,-0.0719262489335482
"update",19,0.136464,0.0477568,"group",-0.0887072,-0.650041036463829
"epP",19,-1.144675,-1.07095,"group",0.0737249999999998,0.0644069277305784
"epN",19,-0.618423,-0.6776875,"group",-0.0592645000000001,-0.0958316556790418
"K",19,0.5180045,0.3856145,"group",-0.13239,-0.255576930316242
"w",19,0.8537605,0.8021375,"group",-0.0516230000000001,-0.060465434978545
"con",20,1.659765,1.42161,"group",-0.238155,-0.143487180414095
"gain",20,0.7884225,0.419282,"group",-0.3691405,-0.468201376799876
"loss",20,1.12532,0.9604555,"group",-0.1648645,-0.146504549816941
"update",20,0.01009345,0.0571165,"group",0.04702305,4.65876880551249
"epP",20,1.612835,1.23467,"group",-0.378165,-0.234472218174829
"epN",20,-0.220806,-0.08094005,"group",0.13986595,0.633433647636387
"K",20,0.4596015,0.355837,"group",-0.1037645,-0.225770586040298
"w",20,0.8516825,0.810551,"group",-0.0411315,-0.0482944054856123
"con",21,1.663615,1.405235,"group",-0.25838,-0.155312376962218
"gain",21,0.339125,0.202415,"group",-0.13671,-0.403125691116845
"loss",21,0.307766,0.820192,"group",0.512426,1.66498573591625
"update",21,0.02492915,0.0148362,"group",-0.01009295,-0.40486538851104
"epP",21,-0.4490695,-0.1854175,"group",0.263652,0.587107340845905
"epN",21,-0.567466,-0.113236,"group",0.45423,0.800453243013678
"K",21,0.3210505,0.384924,"group",0.0638735,0.198951566809583
"w",21,0.8635685,0.842964,"group",-0.0206044999999999,-0.0238597169767076
"con",22,1.501065,1.4387,"group",-0.0623650000000002,-0.041547168177261
