"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"boundary",61,1.29979,1.31604,"group",0.0162500000000001,0.0125020195570054
"tau1",61,0.0829995,0.1195165,"group",0.036517,0.439966505822324
"tau",61,0.0736053,0.06788965,"group",-0.00571565,-0.0776526962053005
"drift_con",61,1.4045,2.61584,"group",1.21134,0.862470630117479
"urgency",61,0.1725395,0.317508,"group",0.1449685,0.84020470674831
"Arew",61,0.181466,0.182556,"group",0.00108999999999998,0.00600663485170765
"Apun",61,0.234891,0.03219225,"group",-0.20269875,-0.86294813338953
"K",61,2.788165,2.72516,"group",-0.0630050000000004,-0.0225972996576603
"betaF",61,1.57116,-0.191211,"group",-1.762371,-1.12170052699916
"betaP",61,0.2094435,0.5713485,"group",0.361905,1.72793617371749
"boundary1",62,1.923585,1.79436,"group",-0.129225,-0.067179251241822
"boundary",62,1.86437,1.85468,"group",-0.00968999999999998,-0.00519746616819621
"tau1",62,0.0892499,0.1480205,"group",0.0587706,0.658494855456421
"tau",62,0.0727007,0.08690115,"group",0.01420045,0.19532755530552
"drift_con",62,1.521965,1.589185,"group",0.0672200000000001,0.044166587273689
"urgency",62,0.1077285,0.332236,"group",0.2245075,2.08401212306864
"Arew",62,0.293132,0.7119695,"group",0.4188375,1.42883581458183
"Apun",62,0.1450985,0.04367825,"group",-0.10142025,-0.698975178930175
"K",62,2.885045,0.4079795,"group",-2.4770655,-0.858588167602238
"betaF",62,0.5252385,-0.1694815,"group",-0.69472,-1.3226753179746
"betaP",62,0.2020975,0.5100135,"group",0.307916,1.52360123207858
"boundary1",63,3.20495,3.38087,"group",0.17592,0.0548900918891089
"boundary",63,2.501785,2.437845,"group",-0.0639399999999997,-0.0255577517652395
"tau1",63,0.14505,0.2060235,"group",0.0609735,0.420361944157187
"tau",63,0.0765818,0.112149,"group",0.0355672,0.464434108365173
"drift_con",63,0.926733,1.288545,"group",0.361812,0.390416657224896
"urgency",63,0.2117005,0.6430555,"group",0.431355,2.0375719471612
"Arew",63,0.3034125,0.6144745,"group",0.311062,1.02521155193013
"Apun",63,0.2300945,0.05582345,"group",-0.17427105,-0.75738902929014
"K",63,0.5545855,2.580945,"group",2.0263595,3.65382704740748
"betaF",63,-0.00221995,-0.114772,"group",-0.11255205,-50.7002635194486
"betaP",63,-1.79297,-0.545953,"group",1.247017,0.695503549975739
"boundary1",64,1.7388,1.72777,"group",-0.0110299999999999,-0.00634345525649866
"boundary",64,1.499745,1.42136,"group",-0.0783849999999999,-0.0522655518104744
"tau1",64,0.0569395,0.1246995,"group",0.06776,1.19003503718859
"tau",64,0.05640745,0.06887815,"group",0.0124707,0.221082498854318
"drift_con",64,0.9212825,1.843505,"group",0.9222225,1.00102031678665
"urgency",64,0.1182905,0.1748525,"group",0.056562,0.478161813501507
"Arew",64,0.4945815,0.536074,"group",0.0414924999999999,0.0838941610230062
"Apun",64,0.241351,0.0536061,"group",-0.1877449,-0.777891535564386
"K",64,0.4620245,3.049515,"group",2.5874905,5.60033180058633
"betaF",64,-0.331527,-0.2210535,"group",0.1104735,0.333226253065361
"betaP",64,-1.510305,0.245889,"group",1.756194,1.16280751238988
"boundary1",65,2.192395,2.23508,"group",0.0426849999999996,0.0194695755098874
"boundary",65,1.19417,1.159755,"group",-0.0344149999999999,-0.0288191798487651
"tau1",65,0.0592326,0.112111,"group",0.0528784,0.892724614485942
"tau",65,0.0530433,0.066503,"group",0.0134597,0.253749295386976
"drift_con",65,0.9872385,1.64679,"group",0.6595515,0.668077166763654
"urgency",65,0.1374975,0.2520135,"group",0.114516,0.832858779250532
"Arew",65,0.577545,0.5742145,"group",-0.0033304999999999,-0.00576665021773178
"Apun",65,0.1959295,0.0795294,"group",-0.1164001,-0.594091752390528
"K",65,0.592902,2.99658,"group",2.403678,4.05408988331967
"betaF",65,-1.123335,-0.3488,"group",0.774535,0.689496009649837
"betaP",65,-1.23361,-0.1702215,"group",1.0633885,0.86201352129117
"boundary1",66,1.959585,1.99223,"group",0.0326449999999998,0.0166591395627134
"boundary",66,1.58083,1.678775,"group",0.0979449999999999,0.0619579587937982
"tau1",66,0.0590137,0.108914,"group",0.0499003,0.845571452052659
"tau",66,0.0577814,0.0651227,"group",0.00734130000000001,0.127052996292925
