"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"update",31,0.00232551,0.01582275,"group",0.01349724,5.80399138253544
"con",32,2.600535,1.962475,"group",-0.63806,-0.245357205344285
"wgt_pun",32,0.00717295,0.0377876,"group",0.03061465,4.26806962267965
"wgt_rew",32,0.80576,0.0613466,"group",-0.7444134,-0.923864922557585
"update",32,0.00420203,0.0178093,"group",0.01360727,3.23826103097788
"con",33,3.521675,2.48528,"group",-1.036395,-0.294290358991105
"wgt_pun",33,0.00727212,0.0375998,"group",0.03032768,4.1704042287531
"wgt_rew",33,0.826926,0.9833035,"group",0.1563775,0.189107005947328
"update",33,0.00659451,0.03946295,"group",0.03286844,4.98421262535048
"con",34,1.51425,2.14459,"group",0.63034,0.416272081888724
"wgt_pun",34,0.007262575,0.0396701,"group",0.032407525,4.46226372877388
"wgt_rew",34,0.7748095,0.3513855,"group",-0.423424,-0.546487878633393
"update",34,0.002966775,0.0190658,"group",0.016099025,5.42643948395143
"con",35,1.737395,2.255765,"group",0.51837,0.298360476460448
"wgt_pun",35,0.00716527,0.03894325,"group",0.03177798,4.43500105369372
"wgt_rew",35,0.786192,0.9030385,"group",0.1168465,0.148623364267253
"update",35,0.00383375,0.0227593,"group",0.01892555,4.93656341701989
"con",36,1.884305,1.99924,"group",0.114935,0.0609959640291779
"wgt_pun",36,0.007165065,0.0381122,"group",0.030947135,4.31917016803058
"wgt_rew",36,0.790006,0.0970353,"group",-0.6929707,-0.877171439204259
"update",36,0.00447278,0.01667395,"group",0.01220117,2.72787170395146
"con",37,3.34337,2.450815,"group",-0.892555,-0.266962675384418
"wgt_pun",37,0.0072233,0.036856,"group",0.0296327,4.10237702988938
"wgt_rew",37,0.820371,0.9848225,"group",0.1644515,0.200459913868238
"update",37,0.00688435,0.02731575,"group",0.0204314,2.96780378684988
"con",38,1.315225,2.008105,"group",0.69288,0.526814803550723
"wgt_pun",38,0.00722701,0.0380017,"group",0.03077469,4.25828800568977
"wgt_rew",38,0.766195,0.1319665,"group",-0.6342285,-0.827763819915296
"update",38,0.002437315,0.01709425,"group",0.014656935,6.01355795209072
"con",39,3.02204,2.53981,"group",-0.48223,-0.159571018252571
"wgt_pun",39,0.0073348,0.03832995,"group",0.03099515,4.22576621039429
"wgt_rew",39,0.811205,0.98143,"group",0.170225,0.209842148408849
"update",39,0.02440625,0.0306525,"group",0.00624625,0.255928297055058
"con",40,1.79781,1.970415,"group",0.172605,0.0960084769803261
"wgt_pun",40,0.007223765,0.03744395,"group",0.030220185,4.18343966062019
"wgt_rew",40,0.7838555,0.04871635,"group",-0.73513915,-0.937850343590113
"update",40,0.00392413,0.01621325,"group",0.01228912,3.13168014311452
"con",41,1.994035,2.08689,"group",0.0928550000000001,0.0465663842409988
"wgt_pun",41,0.00715628,0.0393532,"group",0.03219692,4.49911406484934
"wgt_rew",41,0.8035775,0.29813,"group",-0.5054475,-0.628996580914722
"update",41,0.04757105,0.0181586,"group",-0.02941245,-0.618284650012981
"con",42,1.732005,2.12025,"group",0.388245,0.224159283604839
"wgt_pun",42,0.00721237,0.039817,"group",0.03260463,4.52065409844476
"wgt_rew",42,0.780571,0.3460395,"group",-0.4345315,-0.556684145324384
"update",42,0.00385362,0.02169605,"group",0.01784243,4.63004395866744
"con",43,3.66902,2.512255,"group",-1.156765,-0.315279011834223
"wgt_pun",43,0.0071023,0.0395125,"group",0.0324102,4.56333863677963
