"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"con",8,0.37552,0.4748395,"group",0.0993195,0.264485247123988
"wgt_pun",8,0.238987,0.2783825,"group",0.0393955,0.164843694426893
"wgt_rew",8,0.4412005,0.4450495,"group",0.00384899999999999,0.00872392483689386
"update",8,0.4959235,0.391487,"group",-0.1044365,-0.210589939779018
"con",9,1.1426,0.551964,"group",-0.590636,-0.516922807631717
"wgt_pun",9,0.4019455,0.322351,"group",-0.0795945,-0.198023115074059
"wgt_rew",9,0.4784845,0.4269055,"group",-0.0515789999999999,-0.10779659529201
"update",9,0.1334845,0.541313,"group",0.4078285,3.05524986047069
"con",10,1.17551,0.509291,"group",-0.666219,-0.56674890047724
"wgt_pun",10,0.406306,0.252923,"group",-0.153383,-0.377506116079999
"wgt_rew",10,0.4799865,0.458038,"group",-0.0219485,-0.0457273277477595
"update",10,0.1552545,0.287815,"group",0.1325605,0.853827103240163
"con",11,0.9691365,0.598966,"group",-0.3701705,-0.381959094513518
"wgt_pun",11,0.4010725,0.2603795,"group",-0.140693,-0.350791939113253
"wgt_rew",11,0.464554,0.4930605,"group",0.0285065,0.061363156920401
"update",11,0.30463,0.328953,"group",0.024323,0.0798444014049832
"con",12,0.747688,0.4622925,"group",-0.2853955,-0.381703999529215
"wgt_pun",12,0.325427,0.261534,"group",-0.063893,-0.196335890998596
"wgt_rew",12,0.484304,0.452839,"group",-0.031465,-0.0649695232746375
"update",12,0.4430545,0.438638,"group",-0.00441650000000005,-0.00996829961099604
"con",13,0.5638035,0.4746555,"group",-0.0891479999999999,-0.158118919091492
"wgt_pun",13,0.3396135,0.272154,"group",-0.0674595,-0.198636096621601
"wgt_rew",13,0.4284675,0.457283,"group",0.0288155,0.0672524753919492
"update",13,0.467926,0.441743,"group",-0.026183,-0.0559554288498609
"con",14,0.569625,0.7333405,"group",0.1637155,0.287409260478385
"wgt_pun",14,0.3107375,0.321308,"group",0.0105705,0.0340174584657469
"wgt_rew",14,0.4550355,0.4853675,"group",0.030332,0.0666585354329497
"update",14,0.391603,0.4727755,"group",0.0811725,0.207282630623361
"con",15,0.5183275,0.591359,"group",0.0730314999999999,0.140898370238893
"wgt_pun",15,0.285367,0.358435,"group",0.073068,0.256049227836435
"wgt_rew",15,0.4519815,0.416658,"group",-0.0353235000000001,-0.0781525350041983
"update",15,0.385628,0.46599,"group",0.080362,0.208392544109868
"con",16,0.417777,0.6556165,"group",0.2378395,0.56929773539472
"wgt_pun",16,0.232713,0.3520775,"group",0.1193645,0.512925792714631
"wgt_rew",16,0.455726,0.44427,"group",-0.011456,-0.0251379118154329
"update",16,0.4324765,0.5850635,"group",0.152587,0.35282148278577
"con",17,0.4080265,0.4076295,"group",-0.000396999999999981,-0.000972976019939834
"wgt_pun",17,0.2380755,0.250252,"group",0.0121765,0.0511455399652633
"wgt_rew",17,0.445275,0.443981,"group",-0.00129400000000002,-0.00290606928302738
"update",17,0.313183,0.3815695,"group",0.0683865,0.218359553360176
"con",18,0.42314,0.9627165,"group",0.5395765,1.27517251973342
"wgt_pun",18,0.263213,0.4009035,"group",0.1376905,0.523114359853046
"wgt_rew",18,0.440751,0.4585265,"group",0.0177755,0.0403300276119623
"update",18,0.204486,0.592788,"group",0.388302,1.89891728529092
"con",19,1.22479,0.501465,"group",-0.723325,-0.590570628434262
"wgt_pun",19,0.3481085,0.2890935,"group",-0.059015,-0.169530476848454
"wgt_rew",19,0.5273895,0.4502165,"group",-0.0771729999999999,-0.14633017911809
"update",19,0.1708505,0.422421,"group",0.2515705,1.47245984062089
"con",20,0.6840475,0.6717285,"group",-0.012319,-0.0180089832942887
"wgt_pun",20,0.260092,0.3586555,"group",0.0985635,0.378956292388847
"wgt_rew",20,0.506731,0.4503745,"group",-0.0563565,-0.111215812729042
"update",20,0.4015045,0.4420675,"group",0.040563,0.101027510276971
"con",21,0.8787865,0.7335555,"group",-0.145231,-0.165263121361104
"wgt_pun",21,0.4494585,0.3303915,"group",-0.119067,-0.264912110906791
"wgt_rew",21,0.411022,0.4793435,"group",0.0683215,0.166223462491059
"update",21,0.710272,0.2985515,"group",-0.4117205,-0.579665958956569
"con",22,1.228485,0.644172,"group",-0.584313,-0.475637065165631
"wgt_pun",22,0.275744,0.3657285,"group",0.0899845,0.326333483230823
"wgt_rew",22,0.567872,0.42705,"group",-0.140822,-0.247981939592021
"update",22,0.2198645,0.4883375,"group",0.268473,1.22108389485342
"con",23,2.12845,1.05782,"group",-1.07063,-0.503009232070286
