"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"loss",67,1.41964,4.03489,"group",2.61525,1.84219238680229
"update",67,0.4780705,0.4487605,"group",-0.02931,-0.0613089492030987
"decay",67,0.517583,0.6758475,"group",0.1582645,0.305776078426069
"epP",67,1.1302,0.94079,"group",-0.18941,-0.167589807113785
"epN",67,0.3722865,0.725981,"group",0.3536945,0.950059967256401
"K",67,0.6264775,0.7193435,"group",0.092866,0.148235172053266
"w",67,0.2359665,0.32618,"group",0.0902135,0.382314862491074
"con",68,1.083865,1.5291,"group",0.445235,0.410784553426857
"gain",68,0.378581,0.520236,"group",0.141655,0.374173558630782
"loss",68,2.024015,4.958935,"group",2.93492,1.45004854213037
"update",68,0.3923885,0.4716275,"group",0.0792389999999999,0.201940168990681
"decay",68,0.4976445,0.8011015,"group",0.303457,0.609786705168046
"epP",68,-1.241955,-1.141365,"group",0.10059,0.0809932727031172
"epN",68,-0.815079,0.1706605,"group",0.9857395,1.20937909086113
"K",68,0.526341,0.5392925,"group",0.0129515,0.0246066713404428
"w",68,0.1585575,0.3767145,"group",0.218157,1.37588571969159
"con",69,0.6524815,0.682951,"group",0.0304695000000001,0.0466978757252124
"gain",69,0.269423,0.317294,"group",0.0478710000000001,0.177679708116976
"loss",69,2.766925,3.524715,"group",0.75779,0.273874427387804
"update",69,0.344543,0.4443015,"group",0.0997585,0.289538606211707
"decay",69,0.383022,0.467863,"group",0.0848410000000001,0.221504247797777
"epP",69,-0.8229495,-0.824586,"group",-0.00163650000000004,-0.00198857888606779
"epN",69,-0.355502,-0.37598,"group",-0.020478,-0.0576030514596261
"K",69,0.3593775,0.289927,"group",-0.0694505,-0.193252220854116
"w",69,0.305465,0.2977385,"group",-0.00772649999999997,-0.0252942235608006
"con",70,1.10056,1.469825,"group",0.369265,0.335524642000436
