"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"con",21,1.714975,1.75305,"group",0.0380750000000001,0.0222014898176359
"gain",21,1.263675,1.36791,"group",0.104235,0.0824856074544482
"loss",21,0.56544,0.16659,"group",-0.39885,-0.705379881154499
"update",21,0.158679,0.4271935,"group",0.2685145,1.69218674178688
"decay",21,0.401019,0.26987,"group",-0.131149,-0.327039367212027
"con",22,1.104075,1.036375,"group",-0.0676999999999999,-0.0613182981228629
"gain",22,1.218555,1.319675,"group",0.10112,0.0829835337756608
"loss",22,0.4661115,0.1555605,"group",-0.310551,-0.666259038878037
"update",22,0.3895425,0.446143,"group",0.0566005,0.145299935180372
"decay",22,0.5084275,0.548491,"group",0.0400635,0.0787988454597755
"con",23,1.98826,1.64148,"group",-0.34678,-0.174413809059177
"gain",23,0.2222485,1.421865,"group",1.1996165,5.39763597954542
"loss",23,1.363125,0.0753343,"group",-1.2877907,-0.944734121962403
"update",23,0.521101,0.5617885,"group",0.0406875,0.0780798731915694
"decay",23,0.6043915,0.7203225,"group",0.115931,0.191814411685141
"con",24,0.6515745,0.608865,"group",-0.0427095,-0.0655481453003455
"gain",24,0.668148,1.14106,"group",0.472912,0.707795278890306
"loss",24,0.923942,0.3116665,"group",-0.6122755,-0.662677419145358
"update",24,0.4014565,0.4231775,"group",0.021721,0.0541054883903984
"decay",24,0.3518585,0.5739485,"group",0.22209,0.631191231702517
"con",25,0.722246,0.7595705,"group",0.0373245,0.0516783755119447
"gain",25,0.234295,1.20632,"group",0.972025,4.14872276403679
"loss",25,1.209045,0.275311,"group",-0.933734,-0.772290526820755
"update",25,0.4243205,0.45335,"group",0.0290295,0.0684140879358881
"decay",25,0.5678325,0.552493,"group",-0.0153395,-0.0270141282860702
"con",26,1.595665,1.652965,"group",0.0573000000000001,0.0359097930956687
"gain",26,1.38044,1.36918,"group",-0.01126,-0.00815681956477648
"loss",26,0.1510115,0.2089405,"group",0.057929,0.383606546521291
"update",26,0.416219,0.525463,"group",0.109244,0.262467595184266
"decay",26,0.6672985,0.72921,"group",0.0619114999999999,0.0927793184009853
"con",27,0.902753,0.5456725,"group",-0.3570805,-0.395546179298213
"gain",27,0.218084,1.121555,"group",0.903471,4.14276609013041
"loss",27,1.252285,0.279066,"group",-0.973219,-0.777154561461648
"update",27,0.44647,0.4365455,"group",-0.0099245,-0.022228817165767
"decay",27,0.75269,0.574982,"group",-0.177708,-0.236097198049662
"con",28,1.32582,1.417655,"group",0.0918349999999999,0.0692665671056402
"gain",28,1.191095,1.38504,"group",0.193945,0.162829161401903
"loss",28,0.7256495,0.1226555,"group",-0.602994,-0.83097142628776
"update",28,0.2490475,0.487755,"group",0.2387075,0.958481815717885
"decay",28,0.3409925,0.4895585,"group",0.148566,0.435687001913532
"con",29,0.449576,0.6351315,"group",0.1855555,0.41273444311974
"gain",29,0.634663,1.129905,"group",0.495242,0.780322785478277
"loss",29,0.8347495,0.3317685,"group",-0.502981,-0.602553221056137
"update",29,0.394743,0.473472,"group",0.078729,0.199443688678457
"decay",29,0.4975415,0.5365265,"group",0.0389849999999999,0.0783552728767348
"con",30,1.00817,1.171645,"group",0.163475,0.162150232599661
"gain",30,1.16333,1.35564,"group",0.19231,0.165309929254811
"loss",30,0.5738,0.1476515,"group",-0.4261485,-0.742677762286511
"update",30,0.304654,0.3834505,"group",0.0787965,0.258642591267471
"decay",30,0.400205,0.414809,"group",0.014604,0.0364912982096676
"con",31,1.52586,1.504625,"group",-0.0212350000000001,-0.0139167420340006
"gain",31,1.337045,1.389375,"group",0.05233,0.039138548066819
"loss",31,0.2519975,0.1418455,"group",-0.110152,-0.437115447573885
"update",31,0.3763825,0.4953255,"group",0.118943,0.316016286623315
"decay",31,0.684079,0.7751125,"group",0.0910335,0.133074542560143
"con",32,1.46525,1.640395,"group",0.175145,0.119532502985839
"gain",32,1.36682,1.375485,"group",0.0086649999999997,0.00633953263780139
"loss",32,0.163358,0.1446665,"group",-0.0186915,-0.114420475275163
"update",32,0.254498,0.3443465,"group",0.0898485,0.353042067128229
"decay",32,0.4057125,0.3381785,"group",-0.067534,-0.166457774902178
"con",33,1.048905,1.079515,"group",0.0306099999999998,0.0291828144588879
"gain",33,1.25542,1.328585,"group",0.0731649999999999,0.0582793009510761
"loss",33,0.337295,0.179917,"group",-0.157378,-0.466588594553729
"update",33,0.470853,0.4465255,"group",-0.0243274999999999,-0.0516668684281505
