"subject_id","category","session","statistic","observed","simulated_mean","simulated_sd","ppp","p_2.5","p_50","p_97.5","extreme_ppp"
"201406","choice","block_5","good_play_ratio",0.9,0.8924,0.111061129899594,0.712,0.6,0.9,1,FALSE
"201406","choice","block_5","bad_play_ratio",0.9,0.5946,0.241099500142512,0.164,0.1,0.6,1,FALSE
"201406","choice","block_5","net_score",0,2.978,2.66770175106451,0.905,-2,3,8,FALSE
"201406","choice","block_5","total_earnings",-275,-114.1,732.550558200811,0.667,-1876.875,75,900,FALSE
"201406","choice","block_5","mean_earnings",-13.75,-5.705,36.6275279100406,0.667,-93.84375,3.75,45,FALSE
"201406","choice","block_5","total_plays",18,14.87,2.6412262447727,0.178,9,15,19,FALSE
"201406","choice","block_5","total_passes",2,5.13,2.6412262447727,0.916,1,5,11,FALSE
"201406","choice","block_5","win_stay_ratio",0.631578947368421,0.376239473684211,0.168466819139166,0.096,0.1,0.368421052631579,0.736842105263158,FALSE
"201406","choice","block_5","lose_shift_ratio",0.0526315789473684,0.0432672943993904,0.0443543353082275,0.286452947259566,0,0.05,0.157894736842105,FALSE
"201406","rt","block_5","rt_mean",0.5442,0.611755834624144,0.0893912774736784,0.768,0.462982410667107,0.604095847145836,0.801075389315737,FALSE
"201406","rt","block_5","rt_sd",0.424775061216615,0.335352223420397,0.113882952697612,0.203,0.15856719245033,0.320431546509654,0.599233347719953,FALSE
"201406","rt","block_5","rt_min",0.285,0.280725547150308,0.0259500792354211,0.391,0.239253521821852,0.277265069419495,0.336372937485815,FALSE
"201406","rt","block_5","rt_q10",0.3316,0.323897482527394,0.0334005075391429,0.361,0.272560398755135,0.320601086730008,0.401731134076085,FALSE
"201406","rt","block_5","rt_q30",0.3545,0.405454081079487,0.0512643367509262,0.859,0.322225369691068,0.397806335091763,0.528577071001504,FALSE
"201406","rt","block_5","rt_q50",0.4485,0.510524223501989,0.0795511312804738,0.783,0.382592447337437,0.497118800017768,0.691057353910989,FALSE
"201406","rt","block_5","rt_q70",0.4963,0.670705136378126,0.127346299177461,0.949,0.466112457863515,0.650176439517806,0.967864872894726,FALSE
"201406","rt","block_5","rt_q90",0.7271,1.00823622459824,0.233300442630749,0.918,0.646084058199259,0.976402479381127,1.54943246001003,FALSE
"201406","rt","block_5","rt_mean_play",0.438388888888889,0.576759965383231,0.0981542167494556,0.961,0.426370228032679,0.564419420865719,0.797148555242462,TRUE
"201406","rt","block_5","rt_sd_play",0.116765294445431,0.310405244227962,0.12435327435546,0.985,0.12463999486931,0.296006096019447,0.577427521282164,TRUE
"201406","rt","block_5","rt_min_play",0.285,0.282932456891941,0.0298738617351416,0.41,0.239396168837555,0.278252833803734,0.346630320662897,FALSE
"201406","rt","block_5","rt_q10_play",0.3248,0.318224147662878,0.036132992627501,0.357,0.267070621502242,0.313268928717743,0.399716716748027,FALSE
"201406","rt","block_5","rt_q30_play",0.3515,0.386989762447122,0.054734536561973,0.74,0.307313840952465,0.3785079000518,0.520408873972475,FALSE
"201406","rt","block_5","rt_q50_play",0.442,0.480880878995898,0.0869629166689535,0.628,0.358332543653137,0.466388098122826,0.683814121476419,FALSE
"201406","rt","block_5","rt_q70_play",0.4619,0.624981226059701,0.136619021216032,0.935,0.427981522077129,0.601833205762775,0.955188223677452,FALSE
"201406","rt","block_5","rt_q90_play",0.5852,0.939011209068497,0.247706252976563,0.967,0.572026413443015,0.908167218792669,1.49348150074791,TRUE
"201406","rt","block_5","rt_mean_pass",1.4965,0.73323004927403,0.223906113943683,0.00717213114754098,0.428174104845545,0.687409059168874,1.26506688451123,TRUE
"201406","rt","block_5","rt_sd_pass",1.08682312268372,0.332347276458604,0.21409041426916,0.00873362445414847,0.0664238489497564,0.287930867516256,0.869274826219884,TRUE
"201406","rt","block_5","rt_min_pass",0.728,0.440846991126414,0.181513746400543,0.0573770491803279,0.271649575982831,0.392848883954051,0.917826968351052,FALSE
"201406","rt","block_5","rt_q10_pass",0.8817,0.484039767930593,0.179589548701205,0.0358606557377049,0.309808724485416,0.441509633535958,0.924594234352483,TRUE
"201406","rt","block_5","rt_q30_pass",1.1891,0.569908589402403,0.194214269854036,0.0122950819672131,0.351186155455707,0.523492837535177,1.05186337515016,TRUE
"201406","rt","block_5","rt_q50_pass",1.4965,0.669267458326582,0.219058536083844,0.00512295081967213,0.393329158201767,0.621078403317876,1.23587134746107,TRUE
"201406","rt","block_5","rt_q70_pass",1.8039,0.810948632462713,0.272148203197396,0.00614754098360656,0.44376370703974,0.761155887558784,1.46809852197033,TRUE
"201406","rt","block_5","rt_q90_pass",2.1113,1.03898996540012,0.388058136941523,0.0122950819672131,0.468164063021455,0.976889891091782,1.93240634042537,TRUE
"201406","choice","block_6","play_ratio",0.9,0.753888888888889,0.145614597545802,0.136,0.444444444444444,0.777777777777778,1,FALSE
"201406","choice","block_6","pass_ratio",0.1,0.246111111111111,0.145614597545802,0.864,0,0.222222222222222,0.555555555555556,FALSE
"201406","choice","block_6","play_ratio_deck1",0.6,0.47075,0.346340712867242,0.355,0,0.5,1,FALSE
"201406","choice","block_6","play_ratio_deck2",1,0.7258,0.384970859368034,0.588,0,1,1,FALSE
"201406","choice","block_6","play_ratio_deck3",1,0.8672,0.169684863653046,0.538,0.4,1,1,FALSE
"201406","choice","block_6","play_ratio_deck4",1,0.9305,0.141650325854955,0.773,0.5,1,1,FALSE
"201406","choice","block_6","good_play_ratio",1,0.895333333333333,0.112856713900593,0.409,0.666666666666667,0.888888888888889,1,FALSE
"201406","choice","block_6","bad_play_ratio",0.8,0.612444444444444,0.265729268510092,0.227,0,0.666666666666667,1,FALSE
"201406","choice","block_6","net_score",2,2.546,2.57536725857042,0.622,-2,2,8,FALSE
"201406","choice","block_6","total_earnings",350,-32.6,760.07809382241,0.39,-2025,175,900,FALSE
"201406","choice","block_6","mean_earnings",17.5,-1.81111111111111,42.2265607679117,0.408,-112.5,9.72222222222222,50,FALSE
"201406","choice","block_6","total_plays",18,13.57,2.62106275582443,0.048,8,14,18,TRUE
"201406","choice","block_6","total_passes",2,4.43,2.62106275582443,0.864,0,4,10,FALSE
"201406","choice","block_6","win_stay_ratio",0.526315789473684,0.41206862745098,0.171785595041019,0.297,0.117647058823529,0.411764705882353,0.764705882352941,FALSE
"201406","choice","block_6","lose_shift_ratio",0.0526315789473684,0.044410118459674,0.0488821716210646,0.547695605573419,0,0.0555555555555556,0.166666666666667,FALSE
"201406","rt","block_6","rt_mean",0.5393,0.590226261751064,0.0901044363266867,0.687,0.446071277112218,0.579270758707328,0.788880834305075,FALSE
"201406","rt","block_6","rt_sd",0.475205119146625,0.323562075325121,0.118420184634557,0.122,0.144917545587029,0.29881392984284,0.586258984736265,FALSE
"201406","rt","block_6","rt_min",0.246,0.280006726145868,0.0261090372701579,0.938,0.238603060704707,0.277501673107843,0.339776798956451,FALSE
"201406","rt","block_6","rt_q10",0.2797,0.321246382007821,0.0340661571935965,0.921,0.270347421651533,0.316085094478858,0.402093718530134,FALSE
"201406","rt","block_6","rt_q30",0.3213,0.39552963926036,0.0555868457527138,0.934,0.309090730578197,0.387411497830047,0.514984285652464,FALSE
"201406","rt","block_6","rt_q50",0.3815,0.487501841991358,0.0776784109950364,0.936,0.362973782666786,0.477009112439904,0.662568063239158,FALSE
"201406","rt","block_6","rt_q70",0.4982,0.638451829241925,0.124848734889524,0.909,0.447665534088552,0.61978974580593,0.930703765750894,FALSE
"201406","rt","block_6","rt_q90",0.716900000000002,0.971546148423387,0.231141292746921,0.894,0.6236118239091,0.935489728635058,1.51164049654336,FALSE
"201406","rt","block_6","rt_mean_play",0.550222222222222,0.557394863816254,0.0991542288175584,0.471,0.404302347447804,0.545239137284458,0.777380273404602,FALSE
"201406","rt","block_6","rt_sd_play",0.500829025135625,0.299435768974555,0.132163194800388,0.089,0.113373040068609,0.275213465515705,0.641842541894079,FALSE
"201406","rt","block_6","rt_min_play",0.246,0.282443119179375,0.0298896381192712,0.939,0.238852437403977,0.277848499333634,0.353961662601539,FALSE
"201406","rt","block_6","rt_q10_play",0.2751,0.316506032920069,0.0370454424347128,0.912,0.264024740768041,0.309249361925457,0.406895005173147,FALSE
"201406","rt","block_6","rt_q30_play",0.3099,0.382058934445428,0.0586507788469627,0.939,0.3000082934947,0.371733352319533,0.537549901154287,FALSE
"201406","rt","block_6","rt_q50_play",0.3645,0.461912880442568,0.0826949983113195,0.92,0.341915813093817,0.447710915595203,0.651589988653864,FALSE
"201406","rt","block_6","rt_q70_play",0.5064,0.592080774814469,0.131453080628836,0.728,0.401298602872216,0.566503125412078,0.911832291254411,FALSE
"201406","rt","block_6","rt_q90_play",0.928700000000001,0.890868676781421,0.245236858039345,0.371,0.53286848460833,0.853378057295155,1.46268656662539,FALSE
"201406","rt","block_6","rt_mean_pass",0.441,0.717454459145387,0.223394253343164,0.948529411764706,0.401867789295251,0.676885846679003,1.27038570796406,FALSE
"201406","rt","block_6","rt_sd_pass",0.0707106781186547,0.32103018051862,0.207398094099625,0.954861111111111,0.047488777024008,0.280357325210497,0.799141731772413,TRUE
"201406","rt","block_6","rt_min_pass",0.391,0.452015447898271,0.199224795732586,0.508403361344538,0.276821293956245,0.393689970353221,1.06061894310255,FALSE
"201406","rt","block_6","rt_q10_pass",0.401,0.490948436361604,0.194406346241218,0.636554621848739,0.310852399524197,0.436439391364709,1.06374280888517,FALSE
"201406","rt","block_6","rt_q30_pass",0.421,0.568374725972643,0.203253884914713,0.802521008403361,0.340650816781404,0.518197561756707,1.14656453895639,FALSE
"201406","rt","block_6","rt_q50_pass",0.441,0.65912574770062,0.225068625240083,0.892857142857143,0.368125715894985,0.609684846230627,1.27038570796406,FALSE
"201406","rt","block_6","rt_q70_pass",0.461,0.787099199870285,0.266103879076164,0.942226890756303,0.411029344522534,0.732012132812674,1.43982029410402,FALSE
"201406","rt","block_6","rt_q90_pass",0.481,0.992111354181463,0.372320481645581,0.955882352941177,0.437569827501942,0.932733169732992,1.90164926318417,TRUE
