"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w","decay"
"10",51,3,NA,FALSE,73,4,0.133217125339434,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",52,3,NA,FALSE,73,1,0.25,0.382812639535405,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",53,3,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",54,3,NA,FALSE,73,1,0.25,0.562910161807668,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",55,3,NA,FALSE,73,1,0.25,0.589765579847153,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",56,3,NA,FALSE,73,3,0.13513048858149,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",57,3,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",58,3,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",59,3,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",60,3,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",61,4,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",62,4,NA,FALSE,73,1,0.25,0.673802591790445,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",63,4,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",64,4,NA,FALSE,73,3,0.144616724969819,0.145910539722536,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",65,4,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",66,4,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",67,4,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",68,4,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",69,4,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",70,4,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",71,4,NA,FALSE,73,3,0.111602192488499,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",72,4,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",73,4,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",74,4,NA,FALSE,73,3,0.141563184373081,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",75,4,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
