"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","urgency","drift_con","Arew","Apun","K","betaF","betaP"
"0008",36,2,NA,FALSE,61,3,0.113581464218441,0,0.573234952490697,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",37,2,NA,FALSE,61,2,0.25,0,0.378538416839237,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",38,2,NA,FALSE,61,1,0.25,0,0.189065227935557,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",39,2,NA,FALSE,61,1,0.25,0,0.419460882862801,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",40,2,NA,FALSE,61,1,0.25,0.454878655378707,1.02196470869372,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",41,3,NA,FALSE,61,1,0.25,0.608588980801869,0.497044033069463,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",42,3,NA,FALSE,61,3,0.136127899773419,0,0.307142609081323,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",43,3,NA,FALSE,61,1,0.25,0.661139936547261,0.289677424162208,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",44,3,NA,FALSE,61,2,0.25,0,0.210006479154216,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",45,3,NA,FALSE,61,1,0.25,0,0.189506714004549,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",46,3,NA,FALSE,61,1,0.25,0,0.229408037812874,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",47,3,NA,FALSE,61,2,0.25,0,0.178016399398675,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",48,3,NA,FALSE,61,2,0.25,0,0.134150291071271,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",49,3,NA,FALSE,61,3,0.123606703209225,0.0623033752432093,0.495438908055239,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",50,3,NA,FALSE,61,2,0.25,0,0.415507557010457,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",51,3,NA,FALSE,61,1,0.25,0,0.169192884615568,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",52,3,NA,FALSE,61,1,0.25,0.580212237476371,0.492859101143214,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",53,3,NA,FALSE,61,4,0.13138228955213,0,0.313553855057613,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",54,3,NA,FALSE,61,2,0.25,0,0.307510757329573,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",55,3,NA,FALSE,61,2,0.25,0,0.201746317166879,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",56,3,NA,FALSE,61,1,0.25,0.456187541387044,0.172057747449621,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",57,3,NA,FALSE,61,1,0.25,0.637590674101375,0.403722315148104,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",58,3,NA,FALSE,61,2,0.25,0,0.225566206380394,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",59,3,NA,FALSE,61,1,0.25,0,0.187078301459765,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",60,3,NA,FALSE,61,1,0.25,0.851354405400343,0.26419747950433,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",61,4,NA,FALSE,61,2,0.25,0,0.180900529632037,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",62,4,NA,FALSE,61,2,0.25,0,0.221633052794746,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",63,4,NA,FALSE,61,4,0.128545482736081,0,0.270536299206012,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",64,4,NA,FALSE,61,3,0.118348364566918,0.161120636435226,0.950872940777704,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",65,4,NA,FALSE,61,2,0.25,0,0.511746328165327,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",66,4,NA,FALSE,61,3,0.128947004780639,0,0.735240688826419,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",67,4,NA,FALSE,61,2,0.25,0,0.274632385142728,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",68,4,NA,FALSE,61,1,0.25,0,0.453214358271489,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",69,4,NA,FALSE,61,1,0.25,0.589555216114968,0.124020344313006,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",70,4,NA,FALSE,61,1,0.25,0,0.20361338545514,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",71,4,NA,FALSE,61,3,0.140496560174506,0,0.717286705239733,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",72,4,NA,FALSE,61,1,0.25,0,0.50843849014226,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",73,4,NA,FALSE,61,2,0.25,0,0.241020210931678,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",74,4,NA,FALSE,61,2,0.25,0,0.264430162412366,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",75,4,NA,FALSE,61,1,0.25,0,0.370749852953258,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",76,4,NA,FALSE,61,1,0.25,0.876420890190639,0.683432382601296,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",77,4,NA,FALSE,61,3,0.103559498628601,0,0.166752142219137,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",78,4,NA,FALSE,61,2,0.25,0,0.277980255488899,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",79,4,NA,FALSE,61,3,0.117622548062354,0.187884550937451,0.309993284717564,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",80,4,NA,FALSE,61,1,0.25,0.748128316935617,0.305015522311428,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",81,5,NA,FALSE,61,1,0.25,0,0.449000996333824,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",82,5,NA,FALSE,61,1,0.25,0.843289089691825,0.354545803025912,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",83,5,NA,FALSE,61,1,0.25,0.467571798781864,0.226473935088633,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",84,5,NA,FALSE,61,3,0.13092169011943,0.0836055344203487,0.34274046484414,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",85,5,NA,FALSE,61,3,0.140233057190198,0,0.279615472171932,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",86,5,NA,FALSE,61,1,0.25,0,0.335740686946106,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",87,5,NA,FALSE,61,1,0.25,0,0.251581269325577,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",88,5,NA,FALSE,61,2,0.25,0,0.683066157353987,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",89,5,NA,FALSE,61,2,0.25,0,0.291137821801361,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",90,5,NA,FALSE,61,3,0.118113582918886,0,0.326241445674782,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",91,5,NA,FALSE,61,1,0.25,0.515069465618581,0.559690530971147,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",92,5,NA,FALSE,61,1,0.25,0,0.542569928281679,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",93,5,NA,FALSE,61,1,0.25,0.526854582456872,0.375603513755437,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",94,5,NA,FALSE,61,3,0.124027764471248,0,0.371690356015209,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",95,5,NA,FALSE,61,4,0.114608854276594,0,0.3967536741371,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",96,5,NA,FALSE,61,2,0.25,0,0.524770784734258,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",97,5,NA,FALSE,61,1,0.25,0,0.248626780539445,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",98,5,NA,FALSE,61,2,0.25,0,0.328276189955452,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",99,5,NA,FALSE,61,1,0.25,0,0.233284951165688,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0008",100,5,NA,FALSE,61,1,0.25,0.544911434955429,0.354161364460373,1.400875,0.8530455,0.05914375,0.0513259,0.0807454,0.6914865,0.4072485,0.1351205,2.44887,0.7504305,0.4318295
"0009",1,1,NA,FALSE,30,3,0.128334332595114,0.195615053421352,0.328096828023897,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",2,1,NA,FALSE,30,3,0.138992805837188,0,0.334256795057234,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",3,1,NA,FALSE,30,2,0.25,0,0.26399184914269,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",4,1,NA,FALSE,30,1,0.25,0,0.143642419680068,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",5,1,NA,FALSE,30,2,0.25,3.10461313318228,0.305315037452343,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",6,1,NA,FALSE,30,4,0.138059095654171,0,0.319868898842963,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",7,1,NA,FALSE,30,1,0.25,0.814017962722573,0.0996183615386888,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",8,1,NA,FALSE,30,1,0.25,0,0.680375487314006,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",9,1,NA,FALSE,30,1,0.25,0,0.19944269062122,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",10,1,NA,FALSE,30,1,0.25,0,0.240121076671887,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",11,1,NA,FALSE,30,1,0.25,0.787900469615124,0.23152546247279,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",12,1,NA,FALSE,30,1,0.25,0,0.172579364338637,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",13,1,NA,FALSE,30,1,0.25,0,0.426753360736116,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",14,1,NA,FALSE,30,2,0.25,0,0.293594137672747,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",15,1,NA,FALSE,30,3,0.143526137422305,0.189288308494724,0.231429873017944,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",16,1,NA,FALSE,30,2,0.25,0,0.132877203729903,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",17,1,NA,FALSE,30,3,0.104762769513763,0,0.49233005603709,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",18,1,NA,FALSE,30,3,0.132216315355618,0,0.227946988995488,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",19,1,NA,FALSE,30,1,0.25,0,0.547169543879318,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",20,1,NA,FALSE,30,4,0.134836759616155,0,0.161100905141645,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",21,2,NA,FALSE,30,1,0.25,0,0.293732379173301,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",22,2,NA,FALSE,30,3,0.147203491546679,0.187327843683306,0.131000193796321,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",23,2,NA,FALSE,30,1,0.25,0,0.148547380984563,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",24,2,NA,FALSE,30,1,0.25,0,0.109291564230922,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",25,2,NA,FALSE,30,2,0.25,0,0.195632570035881,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",26,2,NA,FALSE,30,3,0.146628129016608,0,0.227963583379433,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",27,2,NA,FALSE,30,1,0.25,0,0.10880783641992,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",28,2,NA,FALSE,30,1,0.25,0.679556051269174,0.291336817503723,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",29,2,NA,FALSE,30,2,0.25,3.10462938761339,0.307254585820808,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",30,2,NA,FALSE,30,3,0.141943273833022,0.123779053392354,0.226449637155063,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",31,2,NA,FALSE,30,1,0.25,0.830652607860975,0.179448271379995,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",32,2,NA,FALSE,30,1,0.25,0.677584496524651,0.09664679270616,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",33,2,NA,FALSE,30,2,0.25,0,0.12231634799152,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",34,2,NA,FALSE,30,1,0.25,0,0.680625733117653,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",35,2,NA,FALSE,30,1,0.25,0,0.233877987196041,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",36,2,NA,FALSE,30,1,0.25,0,0.117047313739289,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",37,2,NA,FALSE,30,3,0.124240578035824,0.143348823918495,0.229918127477058,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",38,2,NA,FALSE,30,3,0.140175043896306,0.103304039523937,0.222626586735063,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",39,2,NA,FALSE,30,1,0.25,0.382989989442285,0.156632773204746,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",40,2,NA,FALSE,30,2,0.25,0,0.299947725409675,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",41,3,NA,FALSE,30,1,0.25,0,0.354123124383987,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",42,3,NA,FALSE,30,1,0.25,0,0.128559439863874,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",43,3,NA,FALSE,30,1,0.25,0,0.15064738628499,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",44,3,NA,FALSE,30,3,0.102814018365461,0.0781655596452765,0.14380561171964,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",45,3,NA,FALSE,30,3,0.126269429712556,0,0.467454960393115,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",46,3,NA,FALSE,30,2,0.25,0,0.485870974932461,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",47,3,NA,FALSE,30,1,0.25,0.865426812169608,0.121879648062668,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",48,3,NA,FALSE,30,1,0.25,0,0.179813876807419,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",49,3,NA,FALSE,30,1,0.25,0.642043898708653,0.229336943609419,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",50,3,NA,FALSE,30,1,0.25,0,0.12482059423612,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",51,3,NA,FALSE,30,3,0.121279458270874,0.0896659263176843,0.233047945522261,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",52,3,NA,FALSE,30,2,0.25,0,0.173988905923045,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",53,3,NA,FALSE,30,1,0.25,0,0.283445194690459,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",54,3,NA,FALSE,30,3,0.143673566426151,0.175187442952301,0.53012350578312,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",55,3,NA,FALSE,30,2,0.25,0,0.437058523700115,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",56,3,NA,FALSE,30,1,0.25,0,0.154435579443431,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",57,3,NA,FALSE,30,2,0.25,0,0.148252136906254,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",58,3,NA,FALSE,30,1,0.25,0.397019618435297,0.208703872443448,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",59,3,NA,FALSE,30,1,0.25,0.684976541926153,0.232506452341989,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",60,3,NA,FALSE,30,3,0.103996786521748,0,0.216864776925129,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",61,4,NA,FALSE,30,1,0.25,0.370247684244532,0.129985969691132,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",62,4,NA,FALSE,30,1,0.25,0,0.207146384717857,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",63,4,NA,FALSE,30,4,0.145922230940778,0,0.135313932369764,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",64,4,NA,FALSE,30,1,0.25,0.583492346049752,0.127433808485503,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",65,4,NA,FALSE,30,3,0.146414711489342,0.10076575250132,0.289652520072754,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",66,4,NA,FALSE,30,1,0.25,0.529081447608769,0.197984586405747,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",67,4,NA,FALSE,30,3,0.117287545325235,0,0.125732289987209,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",68,4,NA,FALSE,30,1,0.25,0,0.132003495048656,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",69,4,NA,FALSE,30,4,0.12782165548997,0,0.595625051490149,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",70,4,NA,FALSE,30,2,0.25,0,0.327704938756054,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",71,4,NA,FALSE,30,2,0.25,0,0.206568131572906,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
"0009",72,4,NA,FALSE,30,2,0.25,0,0.236504232120023,0.6821645,0.609219,0.05270955,0.05122005,0.0713176,0.670537,0.486069,0.4075865,2.413345,-0.3963985,-0.4401815
