"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","urgency","drift_con","wgt_rew","wgt_pun","update"
"0001",97,5,NA,FALSE,30,1,0.25,0,1.41014254300782,1.859685,1.850615,0.134473,0.0798233,0.153088,0.7585665,0.532409,0.2463515,0.3957345
"0001",98,5,NA,FALSE,30,1,0.25,0,0.566949495459055,1.859685,1.850615,0.134473,0.0798233,0.153088,0.7585665,0.532409,0.2463515,0.3957345
"0001",99,5,NA,FALSE,30,1,0.25,0.474770362570416,0.602588313126181,1.859685,1.850615,0.134473,0.0798233,0.153088,0.7585665,0.532409,0.2463515,0.3957345
"0001",100,5,NA,FALSE,30,1,0.25,0,1.05222595419273,1.859685,1.850615,0.134473,0.0798233,0.153088,0.7585665,0.532409,0.2463515,0.3957345
"0002",1,1,NA,FALSE,55,3,0.136837271542754,0.0592663248185999,1.01459338430063,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",2,1,NA,FALSE,55,1,0.25,0.419818477705121,1.00255640817446,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",3,1,NA,FALSE,55,3,0.114540307491552,0.143190136610065,0.357731838948331,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",4,1,NA,FALSE,55,3,0.130104665923864,0.0977469526580535,0.614398587490274,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",5,1,NA,FALSE,55,3,0.148293835308868,0,0.524860482104598,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",6,1,NA,FALSE,55,1,0.25,0.808996080909856,0.84118177355066,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",7,1,NA,FALSE,55,3,0.139455115550663,0,0.660705296261526,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",8,1,NA,FALSE,55,1,0.25,0.822653441457078,1.6627683855038,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",9,1,NA,FALSE,55,3,0.100110045284964,0.151986022782512,0.995630972008963,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",10,1,NA,FALSE,55,1,0.25,0,0.730890527058911,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",11,1,NA,FALSE,55,1,0.25,0,0.72993869407694,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",12,1,NA,FALSE,55,1,0.25,0.680684353038669,1.03599675118058,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",13,1,NA,FALSE,55,2,0.25,0,0.433768211045189,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",14,1,NA,FALSE,55,1,0.25,0.698187839472666,0.411949087658932,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
