"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay"
"100",35,2,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",36,2,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",37,2,NA,FALSE,175,1,0.25,0.772762754932046,1.28259,0.0273462,0.5813335,0.095884
"100",38,2,NA,FALSE,175,1,0.25,0.489935759303626,1.28259,0.0273462,0.5813335,0.095884
"100",39,2,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",40,2,NA,FALSE,175,1,0.25,0.619577375147492,1.28259,0.0273462,0.5813335,0.095884
"100",41,3,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",42,3,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",43,3,NA,FALSE,175,1,0.25,0.356224394449964,1.28259,0.0273462,0.5813335,0.095884
"100",44,3,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
