"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update"
"0004",56,3,NA,FALSE,34,3,0.1064943880192,0.120007136301138,0.507667,0.772045,0.906441,0.427844
"0004",57,3,NA,FALSE,34,1,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",58,3,NA,FALSE,34,1,0.25,0.643976673227735,0.507667,0.772045,0.906441,0.427844
"0004",59,3,NA,FALSE,34,4,0.117005289846566,0,0.507667,0.772045,0.906441,0.427844
"0004",60,3,NA,FALSE,34,4,0.11890703458339,0,0.507667,0.772045,0.906441,0.427844
"0004",61,4,NA,FALSE,34,4,0.129485122987535,0,0.507667,0.772045,0.906441,0.427844
"0004",62,4,NA,FALSE,34,1,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",63,4,NA,FALSE,34,1,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",64,4,NA,FALSE,34,3,0.10983071011724,0,0.507667,0.772045,0.906441,0.427844
"0004",65,4,NA,FALSE,34,3,0.100662437046412,0,0.507667,0.772045,0.906441,0.427844
"0004",66,4,NA,FALSE,34,4,0.123359427391551,0,0.507667,0.772045,0.906441,0.427844
"0004",67,4,NA,FALSE,34,4,0.127519093616866,0,0.507667,0.772045,0.906441,0.427844
"0004",68,4,NA,FALSE,34,4,0.137009292945731,0,0.507667,0.772045,0.906441,0.427844
"0004",69,4,NA,FALSE,34,3,0.109243140066974,0,0.507667,0.772045,0.906441,0.427844
"0004",70,4,NA,FALSE,34,4,0.127726761589292,0,0.507667,0.772045,0.906441,0.427844
"0004",71,4,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",72,4,NA,FALSE,34,3,0.144899794296362,0,0.507667,0.772045,0.906441,0.427844
"0004",73,4,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",74,4,NA,FALSE,34,3,0.110898534266744,0,0.507667,0.772045,0.906441,0.427844
"0004",75,4,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",76,4,NA,FALSE,34,3,0.135083279013634,0.160355638398323,0.507667,0.772045,0.906441,0.427844
"0004",77,4,NA,FALSE,34,2,0.25,3.22747725911904,0.507667,0.772045,0.906441,0.427844
"0004",78,4,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",79,4,NA,FALSE,34,1,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",80,4,NA,FALSE,34,3,0.105236928339582,0,0.507667,0.772045,0.906441,0.427844
"0004",81,5,NA,FALSE,34,4,0.137967172497883,0,0.507667,0.772045,0.906441,0.427844
"0004",82,5,NA,FALSE,34,1,0.25,0.598107005725615,0.507667,0.772045,0.906441,0.427844
"0004",83,5,NA,FALSE,34,3,0.13180998127209,0.0867497586179525,0.507667,0.772045,0.906441,0.427844
"0004",84,5,NA,FALSE,34,4,0.137663060089108,0,0.507667,0.772045,0.906441,0.427844
"0004",85,5,NA,FALSE,34,4,0.141909682424739,0,0.507667,0.772045,0.906441,0.427844
"0004",86,5,NA,FALSE,34,4,0.129872364655603,0,0.507667,0.772045,0.906441,0.427844
"0004",87,5,NA,FALSE,34,3,0.121385780430865,0,0.507667,0.772045,0.906441,0.427844
"0004",88,5,NA,FALSE,34,1,0.25,0.448666357435286,0.507667,0.772045,0.906441,0.427844
"0004",89,5,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",90,5,NA,FALSE,34,1,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",91,5,NA,FALSE,34,3,0.141511680174153,0,0.507667,0.772045,0.906441,0.427844
"0004",92,5,NA,FALSE,34,1,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",93,5,NA,FALSE,34,4,0.129506483022124,0,0.507667,0.772045,0.906441,0.427844
"0004",94,5,NA,FALSE,34,4,0.118755676678848,0,0.507667,0.772045,0.906441,0.427844
