"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w"
"10",1,1,NA,FALSE,101,1,0.25,0.530176973738708,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",2,1,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",3,1,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",4,1,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",5,1,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",6,1,NA,FALSE,101,1,0.25,0.785868972353637,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",7,1,NA,FALSE,101,4,0.110664681124035,0.621654802921694,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",8,1,NA,FALSE,101,4,0.100354514829814,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",9,1,NA,FALSE,101,4,0.116943580028601,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",10,1,NA,FALSE,101,4,0.148150598932989,0.638959930813871,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",11,1,NA,FALSE,101,4,0.143132370722014,0.611231251084246,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",12,1,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",13,1,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",14,1,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",15,1,NA,FALSE,101,1,0.25,0.378097320196684,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",16,1,NA,FALSE,101,1,0.25,0.381000603036955,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",17,1,NA,FALSE,101,4,0.135915585898329,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",18,1,NA,FALSE,101,4,0.116387392568868,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",19,1,NA,FALSE,101,3,0.141037824889645,0.154139600181952,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",20,1,NA,FALSE,101,3,0.108960673166439,0.142589030379895,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",21,2,NA,FALSE,101,4,0.149548457597848,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",22,2,NA,FALSE,101,3,0.104117257869802,0.185682361677755,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",23,2,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",24,2,NA,FALSE,101,3,0.130144786764868,0.195972293487284,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",25,2,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",26,2,NA,FALSE,101,3,0.104662458447274,0.0599007742246613,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",27,2,NA,FALSE,101,3,0.102863032522146,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",28,2,NA,FALSE,101,3,0.107109464949463,0.0574751202831976,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
