"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay","explore_alpha","explore_bonus"
"0003",75,4,NA,FALSE,96,3,0.101775892113801,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",76,4,NA,FALSE,96,2,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",77,4,NA,FALSE,96,1,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",78,4,NA,FALSE,96,1,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",79,4,NA,FALSE,96,1,0.25,0.622733462322503,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",80,4,NA,FALSE,96,4,0.149442060780711,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",81,5,NA,FALSE,96,4,0.110053642711136,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",82,5,NA,FALSE,96,3,0.110636390652508,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",83,5,NA,FALSE,96,3,0.139990220975596,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",84,5,NA,FALSE,96,4,0.123855428188108,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",85,5,NA,FALSE,96,3,0.14470877830172,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",86,5,NA,FALSE,96,3,0.116988337913062,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",87,5,NA,FALSE,96,3,0.128844686725643,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",88,5,NA,FALSE,96,3,0.128263493359555,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",89,5,NA,FALSE,96,1,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
